66,522195425064128512,Stockaholics,Our Penny Stock Alerts Gained Over 570% Within the past 6 Trading Days! New Picks Coming: http://t.co/OHPRpgNMTU $TITN $BSDM $BAA,$BSDM,Wed Oct 15 01:21:05 +0000 2014
67,522394283438252032,exprintedcom,RT @StockNewsNow: $SPA Sparton Corp. - Discusses Recently Awarded US Navy Contract http://t.co/TJU2tnsYrz #Technology #Manufacturing @Spart…,$SPA,Wed Oct 15 14:31:17 +0000 2014
68,522394222411128832,kuzie17,RT @StockNewsNow: $SPA Sparton Corp. - Discusses Recently Awarded US Navy Contract http://t.co/TJU2tnsYrz #Technology #Manufacturing @Spart…,$SPA,Wed Oct 15 14:31:02 +0000 2014
69,522393681194909699,SpartonCorp,RT @StockNewsNow: $SPA Sparton Corp. - Discusses Recently Awarded US Navy Contract http://t.co/TJU2tnsYrz #Technology #Manufacturing @Spart…,$SPA,Wed Oct 15 14:28:53 +0000 2014
70,522391102096441345,StockNewsNow,$SPA Sparton Corp. - Discusses Recently Awarded US Navy Contract http://t.co/TJU2tnsYrz #Technology #Manufacturing @SpartonCorp,$SPA,Wed Oct 15 14:18:38 +0000 2014
71,522052570420744192,DozenStocks,SmallCap #Stocks Trend $XNPT $BAGR $MEIP $PTX $ZUMZ $NEWS $SPA $SJW $MPW $CUBE $UNIS $BFIN $SCMP $AGII more@ http://t.co/Giravo3fg9,$SPA,Tue Oct 14 15:53:26 +0000 2014
72,522037056441417728,intercooleronli,1Spatial PLC Receives Corporate Rating from N+1 Singer $SPA http://t.co/Z5SqvOhskh,$SPA,Tue Oct 14 14:51:47 +0000 2014
73,521964761798283264,DozenStocks,Weekly SmallCap #Stocks Trend $NSPH $EXAS $UNIS $LFVN $BREW $IPXL $ZUMZ $DRIV $NEWS $ANGO $SPA $MEIP  more@ http://t.co/Giravo3fg9,$SPA,Tue Oct 14 10:04:31 +0000 2014
74,521822971221274624,AmericanBanking,1Spatial PLC’s “Corporate” Rating Reaffirmed at N+1 Singer $SPA http://t.co/ICl6DXLtZD,$SPA,Tue Oct 14 00:41:06 +0000 2014
75,521763346786562048,equitiescom,Hottest Small-Cap Stars Tech Stock for October 13 is Sparton Corp. (SPA) $SPDC $UCTT $HILL $UPIP $SPA http://t.co/Wu8OGYZdOY,$SPA,Mon Oct 13 20:44:10 +0000 2014
76,521678351267037184,WKRBNews,Sparton Upgraded by Barrington Research to Outperform $SPA http://t.co/2n03jSTicn,$SPA,Mon Oct 13 15:06:25 +0000 2014
77,522463989142265856,LEGMAKERS,"Hedge fund hit the hardest in selloff http://t.co/uv8oxnatMP $BKW, $CVI, $SPB, $ALLY, $ZNGA, $NRF, $SSE, $PAH, $SUNE http://t.co/4cj2zpSOtN",$SPB,Wed Oct 15 19:08:16 +0000 2014
78,522451311891996672,MarketCurrents,Hedge fund hotels hit the hardest in selloff http://t.co/r7tAHYnMxX $BKW $CVI $SPB $ALLY,$SPB,Wed Oct 15 18:17:54 +0000 2014
79,522444085391409152,StockMoo,$spb: No Hiding Behind the Beard http://t.co/YShACOHFql,$SPB,Wed Oct 15 17:49:11 +0000 2014
80,522383606593753088,StockMoo,$spb: No Hiding Behind the Beard http://t.co/pB6WpcOXBm,$SPB,Wed Oct 15 13:48:51 +0000 2014
81,522375127766683648,ForTraders,Spectrum Brands : No Hiding Behind the Beard http://t.co/f9Kl9nB70A $SPB,$SPB,Wed Oct 15 13:15:10 +0000 2014
82,522374662937128960,NASDAQODUK,$SPB - No Hiding Behind the Beard http://t.co/eeB3DA5tDv,$SPB,Wed Oct 15 13:13:19 +0000 2014
83,522054607464173568,bnkinvest,Spectrum Brands Holdings Enters Oversold Territory $SPB $FXG #dividends http://t.co/rygxgZCiZ0,$SPB,Tue Oct 14 16:01:32 +0000 2014
84,522022784793575425,ForTraders,HARBINGER : Regulation FD Disclosure (form 8-K) http://t.co/VlKHG2yb3e $HRG $SPB,$SPB,Tue Oct 14 13:55:05 +0000 2014
85,522021676700033024,AlertTrade,via #AlertTrade SHORT Seller Alert $SPB - SPECTRUM BRANDS HOLDINGS #ShortSeller #Stocks http://t.co/VS8RO1bzXJ,$SPB,Tue Oct 14 13:50:41 +0000 2014
86,521998008939184128,BVConsumerGoods,$SPB Spectrum Brands Holdings to Report Fiscal 2014 Fourth Quarter and Full Year Financial Results and.. http://t.co/GvuehCCKqC,$SPB,Tue Oct 14 12:16:38 +0000 2014
87,521312291363774465,TomJConnolly,11 week volatility gauge has not peaked for the NYSE.  Relative Strength levels are low and entering buy territory for both $SPE and $QQQ,$SPE,Sun Oct 12 14:51:50 +0000 2014
88,521035706563457024,WhopperInvest,New Post! Weekend Reading: $SPE semi-annual letter http://t.co/QOUwLcNQze,$SPE,Sat Oct 11 20:32:47 +0000 2014
89,520947900986044416,JournalofValue,Weekend Reading: $SPE semi-annual letter http://t.co/an78nOXNnJ via @WhopperInvest,$SPE,Sat Oct 11 14:43:53 +0000 2014
90,520927158990934016,valuetakes,Weekend Reading: $SPE semi-annual letter http://t.co/xjRp5ZVzwE #valueinvesting,$SPE,Sat Oct 11 13:21:27 +0000 2014
91,520927155778117632,WhopperInvest,New Post! Weekend Reading: $SPE semi-annual letter http://t.co/6MeLIHkkpA,$SPE,Sat Oct 11 13:21:26 +0000 2014
92,520752792676597760,TroyMarchand,@moon_shine15 $SPE (tsx) chart. I'm seeing a bottom. Thoughts? Buy now or wait?,$SPE,Sat Oct 11 01:48:35 +0000 2014
93,520255141199753217,Glorieux19,$SPE looks good for a bounce here from $3.16 area.,$SPE,Thu Oct 09 16:51:06 +0000 2014
94,522369203068993536,intercooleronli,"Standard Pacific Corp. CEO Sells $148,000 in Stock $SPF http://t.co/y8j0kWyXqU",$SPF,Wed Oct 15 12:51:37 +0000 2014
95,522357795065462784,TickerReport,Compass Point Reiterates “Buy” Rating for Standard Pacific Corp. $SPF http://t.co/tgzO97VaEw,$SPF,Wed Oct 15 12:06:17 +0000 2014
96,522120561737334785,SleekMoneycom,"Insider Selling: Standard Pacific Corp. CEO Sells 20,000 Shares of Stock $SPF http://t.co/cxrfYGOyrF",$SPF,Tue Oct 14 20:23:37 +0000 2014
97,522120368329621504,AmericanBanking,"Insider Selling: Standard Pacific Corp. CEO Sells 20,000 Shares of Stock $SPF http://t.co/ByirsdJOlQ",$SPF,Tue Oct 14 20:22:50 +0000 2014
98,522116690138918912,equitiescom,Standard Pacific Corp. (SPF) Hits New 52-week Low During October 13 Session $SPF http://t.co/6CiqMAHWaK,$SPF,Tue Oct 14 20:08:14 +0000 2014
99,522056765916344321,VisualStockRSRC,$SPF - Statement of Changes in Beneficial Ownership (4) http://t.co/rR7fpl3SA7,$SPF,Tue Oct 14 16:10:07 +0000 2014
100,522056759192870912,NASDAQODUK,$SPF - Statement of Changes in Beneficial Ownership (4) http://t.co/DinXTO0I1w,$SPF,Tue Oct 14 16:10:05 +0000 2014
101,522037517550227456,US_proptrader,$QIHU $RAD $RICE $SD $SDRL $SFY $SPF $SSE $TKMR  autocharts @ http://t.co/hj7PGeTQk3,$SPF,Tue Oct 14 14:53:37 +0000 2014
102,521969679443984384,SleekMoneycom,Standard Pacific Corp. Given “Buy” Rating at Compass Point $SPF http://t.co/ADb0jobEwT,$SPF,Tue Oct 14 10:24:03 +0000 2014
103,521826523075313664,equitiescom,Standard Pacific Corp. (SPF) Drops 5.05% on October 13 $SPF http://t.co/PVG9oagi7q,$SPF,Tue Oct 14 00:55:12 +0000 2014
