,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['$GCF', 'Daily', 'chart', 'Target', 'hit', 'at', '12194']",2014-10-29,13:03:51,EST,28579413,GC_F,[u'suggested'],23058,32596,Technical,[u'Futures'],Professional,Day Trader,TheFibDoctor
1,"['FOMC', 'Statement', '102914', '$STUDY']",2014-10-29,13:02:25,EST,28579280,STUDY,"[u'suggested', u'official']",2256,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
2,"['The', 'NASDAQ', 'is', 'trying', 'to', 'log', 'its', '10th', 'straight', 'session', 'of', 'higher', 'highs', 'and', 'higher', 'lows', '$COMPQ', '$QQQ']",2014-10-29,13:02:18,EST,28579270,COMPQ,[u'suggested'],21285,22625,Momentum,[u'Equities'],Professional,Position Trader,DarvasTrader
3,"['$BAC', 'loving', 'it']",2014-10-29,13:02:18,EST,28579269,BAC,[u'suggested'],3218,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
4,"['QE', 'ENDS', 'FED', 'REPEATS', 'RATES', 'TO', 'STAY', 'LOW', 'FOR', 'CONSIDERABLE', 'TIME', '39', '$SPY', '$ESF', '$TLT']",2014-10-29,13:01:33,EST,28579204,ES_F,[u'suggested'],530,53387,Technical,[u'Futures'],Professional,Day Trader,TopstepTrader
5,"['Especially', 'when', 'bullish', 'sentiment', 'is', 'at', 'the', 'highs', 'seen', 'in', 'Jan', 'and', 'Sept', '$spy', '$dia', '$qqq', '$tbt', '$tlt']",2014-10-29,13:01:29,EST,28579199,DIA,"[u'suggested', u'official']",1239,237666,Value,"[u'Equities', u'Options', u'Forex', u'Bonds']",Professional,Position Trader,SeanDavid
6,"['$FED', '1029', 'FOMC', 'Statement', 'gt']",2014-10-29,13:01:30,EST,28579201,FED,"[u'suggested', u'official']",2651,1040,Fundamental,"[u'Equities', u'Options', u'Futures', u'Bonds', u'Private Companies']",Professional,Position Trader,BobBrinker
7,"['Fed', 'says', 'sees', '39solid', 'job', 'gains', '39', 'with', 'lower', 'unemployment', '$FED', '$MACRO']",2014-10-29,13:01:24,EST,28579195,FED,"[u'suggested', u'official']",36037,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
8,"['Bye', 'Bye', 'QE', '$FED', 'at', 'least', 'for', 'now']",2014-10-29,13:01:23,EST,28579193,FED,[u'suggested'],16585,76647,Technical,[u'Equities'],Professional,Day Trader,TradingPlays
9,"['FOMC', 'says', 'ends', '3rd', 'round', 'of', 'quantitative', 'easing', 'as', 'planned', '$FED', '$MACRO']",2014-10-29,13:01:13,EST,28579173,FED,"[u'suggested', u'official']",36037,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
10,"['$GPRO', 'Revenue', 'vs', 'Gross', 'Margin', 'Trend']",2014-10-29,13:01:13,EST,28579174,GPRO,[u'suggested'],1248,394798,,[],,,CapitalMarketLabs
11,"['quot', '@StreetInsider', '$FED', 'ends', 'third', 'round', 'of', 'QE', 'as', 'planned', 'Sees', '39solid', 'job', 'gains', '39', 'with', 'lower', 'unemployment', 'quot']",2014-10-29,13:01:06,EST,28579161,FED,[u'suggested'],3218,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
12,"['All', 'QE', 'has', 'concluded', '$FED', 'FOMC', '$ESF', 'now', '950']",2014-10-29,13:00:59,EST,28579151,ES_F,[u'suggested'],3218,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
13,"['$TLT', 'LOD', 'on', 'that', '$GLD', 'too']",2014-10-29,13:00:57,EST,28579149,GLD,[u'suggested'],3218,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
14,"['$Uvxy', 'nice', 'pop']",2014-10-29,13:00:46,EST,28579127,UVXY,[u'suggested'],24165,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
15,"['$Fed', 'ends', 'third', 'round', 'of', 'QE', 'as', 'planned', 'Sees', '39solid', 'job', 'gains', '39', 'with', 'lower', 'unemployment']",2014-10-29,13:00:40,EST,28579122,FED,"[u'suggested', u'official']",48397,8203,Fundamental,[u'Equities'],Professional,,Street_Insider
16,"['$UUP', 'spiking']",2014-10-29,13:00:39,EST,28579119,UUP,[u'suggested'],3218,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
17,"['FOMC', 'keeps', 'considerable', 'time', 'phrase', 'in', 'statement', '$FED', '$MACRO']",2014-10-29,13:00:31,EST,28579107,FED,"[u'suggested', u'official']",36037,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
18,"['1', 'min', '$FED']",2014-10-29,12:59:50,EST,28579056,FED,[u'suggested'],3218,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
19,"['I', 'need', 'to', 'see', 'this', 'trend', 'change', '$spy', '$dia', '$qqq', '$tbt', '$tlt', '$IWM']",2014-10-29,12:59:38,EST,28579045,DIA,"[u'suggested', u'official']",1239,237666,Value,"[u'Equities', u'Options', u'Forex', u'Bonds']",Professional,Position Trader,SeanDavid
20,"['Recent', 'Stock', 'Purchase', 'II', 'October', '2014', '$UL']",2014-10-29,12:59:31,EST,28579033,UL,"[u'suggested', u'official']",344,296805,,[],,,TalkMarkets
21,"['Heads', 'up', 'keep', 'your', 'risk', 'managed', '$ESF', '$SPY', '$SPX', 'FOMC', 'on', 'deck']",2014-10-29,12:59:06,EST,28578990,ES_F,[u'suggested'],7095,13803,,[u'Futures'],Professional,,TraderSmarts
22,"['Heads', 'Up', '$FED', 'on', 'deck']",2014-10-29,12:57:39,EST,28578903,FED,[u'suggested'],16585,76647,Technical,[u'Equities'],Professional,Day Trader,TradingPlays
23,"['quotApple', 'is', 'in', 'talks', 'to', 'sell', 'the', 'iPhone', 'in', 'Iran', 'if', 'sanctions', 'ease', 'quot', 'lt', 'looks', 'like', 'the', 'low', 'hanging', '$AAPL', 's', 'have', 'been', 'picked']",2014-10-29,12:57:16,EST,28578874,AAPL,"[u'suggested', u'official']",19735,10381,Value,"[u'Equities', u'Options']",Professional,Position Trader,CapitalObserver
24,"['$GPRO', 'Revenue', 'Trend']",2014-10-29,12:57:03,EST,28578862,GPRO,[u'suggested'],1248,394798,,[],,,CapitalMarketLabs
25,"['Sand', 'players', 'will', 'look', 'at', '$SLCA', 'tonight', 'for', 'earnings', '$HCLP', '$EMES', '$FMSA', 'lt', 'I', 'am', 'long', 'last', 'one', 'SLCA', 'looking', 'for', '$231', 'M', 'on', 'top', '$069', 'EPS']",2014-10-29,12:56:55,EST,28578853,SLCA,"[u'suggested', u'official']",26532,86830,Fundamental,"[u'Equities', u'Options', u'Private Companies']",Professional,Position Trader,bbolan1
26,"['$mar', 'outstanding', 'all', 'timers', 'today']",2014-10-29,12:56:55,EST,28578851,MAR,[u'suggested'],24165,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
27,"['$GPS', 'nice', 'bottom', 'setup']",2014-10-29,12:56:31,EST,28578834,GPS,[u'suggested'],29701,7176,Technical,"[u'Equities', u'Options']",Professional,Day Trader,stt2318
28,"['Greenspan', 'Price', 'of', 'Gold', 'Will', 'Rise', '$GLD', 'via', '@traderoffortune']",2014-10-29,12:56:16,EST,28578812,GLD,[u'suggested'],20534,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
29,"['this', 'is', 'how', 'i', 'am', 'tracking', '$SPY', 'uptrend', 'from', 'past', 'few', 'days']",2014-10-29,12:55:09,EST,28578746,SPY,"[u'suggested', u'official']",21246,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
30,"['quot', '@andrewnyquist', 'My', 'latest', 'for', '@YahooFinance', 'quot3', 'Things', 'I', '39m', 'Watching', 'On', 'Fed', 'Day', 'quot', '$SPY', '$IWM', '$UUP', '$DXF', '$STUDY', 'quot']",2014-10-29,12:55:05,EST,28578743,DX_F,[u'suggested'],23058,32596,Technical,[u'Futures'],Professional,Day Trader,TheFibDoctor
31,"['BlackBerry', 'readies', 'the', 'Classic', 'which', 'will', 'warm', 'Kim', 'Kardashian', '39s', 'heart', '$BBRY']",2014-10-29,12:54:47,EST,28578723,BBRY,"[u'suggested', u'official']",13104,56133,,[],,,michaelbabad
32,"['My', 'latest', 'for', '@YahooFinance', 'quot3', 'Things', 'I', '39m', 'Watching', 'On', 'Fed', 'Day', 'quot', '$SPY', '$IWM', '$UUP', '$DXF', '$STUDY']",2014-10-29,12:54:28,EST,28578690,DX_F,"[u'suggested', u'official']",9221,116133,Technical,[u'Equities'],Professional,Swing Trader,andrewnyquist
33,"['$TSLA', 'Revenue', 'Trend']",2014-10-29,12:54:09,EST,28578671,TSLA,[u'suggested'],1248,394798,,[],,,CapitalMarketLabs
34,"['Nov', '17-19', '$CME', 'hosting', 'the', '7th', 'Annual', 'Global', 'Financial', 'Leadership', 'Conference', 'GFLC14']",2014-10-29,12:52:24,EST,28578545,CME,"[u'ir', u'suggested', u'official']",22821,2901,,[u'Futures'],Novice,,CMEGroup
35,"['Charter', 'Communications', 'sets', 'talk', 'on', '$15', 'B', '2-part', 'highyield', 'bond', 'deal', 'backs', 'Time', 'Warner', 'merger', '$CHTR', '$TWC', '$CMCSA']",2014-10-29,12:51:27,EST,28578479,CHTR,"[u'suggested', u'official']",5490,81029,,[],,,lcdnews
36,"['Google', 'Quells', 'Concerns', 'With', 'New', 'OS', '$GOOG', '$GOOGL']",2014-10-29,12:50:12,EST,28578385,GOOG,"[u'suggested', u'official']",343,296805,,[],,,TalkMarkets
37,"['FOMC', 'Meeting', '$FED', '$MACRO']",2014-10-29,12:48:49,EST,28578294,FED,"[u'suggested', u'official']",36035,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
38,"['$vxxso', 'is', 'anyone', 'else', 'watching', 'the', 'vix', 'sell-off', 'right', 'before', 'the', 'announcement']",2014-10-29,12:48:43,EST,28578281,VXX,[u'suggested'],24733,1397,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Day Trader,christopherbrecher
39,"['On', 'offense', '2nd', 'straight', 'daily', 'all', 'time', 'highs', 'for', '$LMT', '$NOC', 'aerospace', 'defense']",2014-10-29,12:47:21,EST,28578178,LMT,[u'suggested'],4689,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
40,"['$GILD', 'touched', 'multi', 'timeframed', 'support', '2wks', 'ago', 'but', 'rallied', 'into', 'daily', 'resistance', 'yest', 'w', 'RRR', '16']",2014-10-29,12:46:47,EST,28578139,GILD,"[u'suggested', u'official']",22174,33203,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,carsondahlberg
41,"['The', 'Only', 'Way', 'Out', 'of', 'a', 'Market', 'Held', 'Hostage', 'by', 'QE', '$IWM', '$QQQ', '$SPY']",2014-10-29,12:46:39,EST,28578122,IWM,[u'suggested'],22968,8482,Technical,[u'Equities'],Professional,Swing Trader,chessNwine
42,"['markets', 'acting', 'like', 'Fed', 'gonna', 'do', 'nothing', 'dont', 'tell', 'me', 'they', 'were', 'thinking', 'another', 'QE', 'with', 'that', 'V', 'rip', 'lol', '$FED']",2014-10-29,12:44:43,EST,28578008,FED,[u'suggested'],3218,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
43,"['2k', 'nov', '166-160', '$xbi', 'put', 'spreads', 'fired', 'off', 'this', 'AM', 'pretty', 'much', 'no', 'open', 'interest', 'in', 'those', 'strikes']",2014-10-29,12:44:40,EST,28578005,XBI,"[u'suggested', u'official']",1346,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
44,"['Pre', 'FOMC', '60min', '$djia', 'quick', 'bit', 'waves', 'trends', 'RSI', 'amp', 'perspective', 'gt', 'gt', 'gt']",2014-10-29,12:44:29,EST,28577992,DJIA,[u'suggested'],24165,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
45,"['sort', 'of', 'amazed', 'that', '$PNRA', 'is', 'only', 'down', '5', 'after', 'third', 'straight', 'lowering', 'of', 'guidance', 'and', 'a', 'miss', 'last', 'night', 'Not', 'priced', 'for', 'perfection']",2014-10-29,12:43:22,EST,28577925,PNRA,"[u'suggested', u'official']",26532,86830,Fundamental,"[u'Equities', u'Options', u'Private Companies']",Professional,Position Trader,bbolan1
46,"['$FED', '$MACRO', '$DXF', '$GCF', 'FOMC', 'minutes', 'will', 'be', 'posted', 'here']",2014-10-29,12:43:12,EST,28577915,DX_F,[u'suggested'],23057,32596,Technical,[u'Futures'],Professional,Day Trader,TheFibDoctor
47,"['4', 'Ways', 'to', 'Trade', 'Baidu', 'for', 'the', 'Earnings', 'Report', '$BIDU']",2014-10-29,12:41:45,EST,28577835,BIDU,"[u'suggested', u'official']",62790,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
48,"['$IPGP', 'Q3', 'revs', '16', 'net', 'income', '30', 'YoY', 'via', '@YahooFinance']",2014-10-29,12:40:41,EST,28577766,IPGP,[u'suggested'],21216,3295,Fundamental,[u'Equities'],Intermediate,Long Term Investor,WallStreetBean
49,"['$VIX', 'hitting', '10', 'on', 'the', 'day']",2014-10-29,12:40:00,EST,28577715,VIX,"[u'suggested', u'official']",2256,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
50,"['Cedar', 'Shopping', 'Centers', 'Buy', 'Signals', '$CDR']",2014-10-29,12:37:48,EST,28577561,CDR,"[u'suggested', u'official']",342,296805,,[],,,TalkMarkets
51,"['$AAPL', 'A', '395', 'percent', 'day', '39', 'on', '1024', 'confirmed', 'the', 'bullish', 'bias', 'Target', 'remains', '123']",2014-10-29,12:37:36,EST,28577551,AAPL,[u'suggested'],17154,88210,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,PeterGhostine
52,"['$IBB', 'breaking', 'down']",2014-10-29,12:35:41,EST,28577448,IBB,[u'suggested'],3218,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
53,"['$SPY', '$QQQ', '$IWM', '$DIA', 'October', '17th', 'Buy', 'Signals', 'Get', 'Stronger']",2014-10-29,12:34:49,EST,28577398,DIA,[u'suggested'],415,10127,Technical,[u'Equities'],Professional,Swing Trader,TomAspray
54,"['$FED', 'FOMC', 'scheduled', 'for', '200', 'pm', 'ET', 'No', 'press', 'conf', '$ESF', 'now', '197450', '550']",2014-10-29,12:33:57,EST,28577323,ES_F,[u'suggested'],3216,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
55,"['$TWTR', 'finding', 'support', 'again', 'here', 'near', 'yesterday', '39s', 'lows', 'adding', 'to', 'existing', 'long', 'position', 'w', 'upcoming', 'November', 'investor', 'event', 'as', 'catalyst', '$IBM']",2014-10-29,12:32:41,EST,28577239,IBM,[u'suggested'],19833,64030,Technical,[u'Equities'],Professional,Swing Trader,Catalystrader
56,"['quot', '@TopstepTrader', 'whoa', 'Bid', 'to', 'Cover', 'ratio', 'in', 'latest', 'US', '5yr', 'auction', 'was', 'the', 'lowest', 'since', 'July', '2009', '$TLT', '$SPY', 'quot']",2014-10-29,12:31:54,EST,28577175,SPY,"[u'suggested', u'official']",1346,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
57,"['quot', '@jsaettele', '$ESF', 'fork', 'line', 'to', 'fork', 'line', 'quot']",2014-10-29,12:31:22,EST,28577144,ES_F,"[u'suggested', u'official']",1346,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
58,"['Kilroy', 'Realty', '$KRC', 'boosts', 'forecast', 'for', 'year', 'FFO', 'per', 'share']",2014-10-29,12:29:39,EST,28577031,KRC,"[u'suggested', u'official']",36033,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
59,"['$ESF', 'fork', 'line', 'to', 'fork', 'line']",2014-10-29,12:29:28,EST,28577024,ES_F,"[u'pro', u'suggested']",3017,132392,Technical,"[u'Equities', u'Forex']",Professional,Day Trader,jsaettele
60,"['Electronic', 'Arts', 'Beats', 'On', 'Q2', 'Earnings', 'Revenues', '$EA']",2014-10-29,12:27:56,EST,28576938,EA,"[u'suggested', u'official']",341,296805,,[],,,TalkMarkets
61,"['Short-seller', 'Chanos', 'says', 'China', 'seeing', 'faster', 'capital', 'flight', '$FXI']",2014-10-29,12:27:30,EST,28576914,FXI,[u'suggested'],20533,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
62,"['If', 'history', 'was', 'the', 'key', 'librarians', 'would', 'be', 'rich', 'Buffett', 'quote', '$SPY', '$STUDY']",2014-10-29,12:27:21,EST,28576902,SPY,"[u'suggested', u'official']",934,8152,Value,[u'Equities'],Professional,Long Term Investor,shane_stockflare
63,"['$BAC', 'RS', 'into', 'FOMC']",2014-10-29,12:26:15,EST,28576800,BAC,[u'suggested'],3217,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
64,"['Maybe', 'Fed', 'will', 'buy', '$ORB', 'now', 'that', 'it', '39s', 'getting', 'out', 'of', 'bond', 'market', 'A', 'rocket', 'to', 'drop', 'money', 'is', 'better', 'than', 'a', 'helicopter', 'Unless', 'it', 'explodes']",2014-10-29,12:24:53,EST,28576681,ORB,"[u'suggested', u'official']",14677,23887,,[],Novice,Long Term Investor,lamonicabuzz
65,"['$YMF', 'hovering', 'above', 'LIS', 'for', 'the', 'last', 'hour', '$DIA', '$DJIA']",2014-10-29,12:23:24,EST,28576585,YM_F,[u'suggested'],7094,13803,,[u'Futures'],Professional,,TraderSmarts
66,"['SharePlanner', 'Reversal', 'Indicator', 'Keeping', 'It', 'Long', 'For', 'Now', '$SPX', '$STUDY']",2014-10-29,12:22:58,EST,28576565,SPX,"[u'suggested', u'official']",2256,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
67,"['quot', '@JLyonsFundMgmt', 'Post', 'Largest', 'Monthly', 'Reversals', 'In', 'Stock', 'Market', 'History', 'via', '@YahooFinance', '$DIA', '$SPY', 'quot']",2014-10-29,12:18:47,EST,28576345,DIA,[u'suggested'],24771,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
68,"['$FARO', 'Pop', 'Sag', 'amp', 'Year', 'End']",2014-10-29,12:16:18,EST,28576214,FARO,"[u'suggested', u'official']",341,296805,,[],,,TalkMarkets
69,"['Post', 'Largest', 'Monthly', 'Reversals', 'In', 'Stock', 'Market', 'History', 'via', '@YahooFinance', '$DIA', '$SPY']",2014-10-29,12:15:38,EST,28576154,DIA,"[u'suggested', u'official']",11684,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
70,"['Long', '12', 'lot', '$GDX', '@', '2045', 'Risking', 'about', '50', 'to', 'possibly', 'make', '150-2']",2014-10-29,12:14:44,EST,28576095,GDX,[u'suggested'],24770,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
71,"['$ORB', 'still', 'halted', 'CEO', 'can', '39t', 'say', 'if', 'next', 'delivery', 'to', 'space', 'station', 'will', 'happen', 'on', 'schedule', 'CFO', 'says', 'no', 'impact', 'to', '3914', 's', 'but', 'no', 'word', 'on', '3915']",2014-10-29,12:14:16,EST,28576065,ORB,"[u'suggested', u'official']",14676,23887,,[],Novice,Long Term Investor,lamonicabuzz
72,"['Five', 'reasons', 'beaten-down', 'Hershey', 'may', 'be', 'worth', 'a', 'look', 'for', 'investors', 'via', 'dividend', 'guru', '@JohnHeinzl', '$HSY']",2014-10-29,12:13:14,EST,28575994,HSY,"[u'suggested', u'official']",13713,41047,,[u'Equities'],Intermediate,,eyeonequities
73,"['Trader', 'and', 'CNBC', 'host', 'double', 'team', 'Peter', 'Schiff', 'gt', 'gt', '$GLD', '$GCF']",2014-10-29,12:13:11,EST,28575992,GC_F,[u'suggested'],24770,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
74,"['ACCO', 'Brands', 'shares', 'rally', 'debt', 'edges', 'higher', 'on', '3Q', 'earnings', 'beat', '$ACCO']",2014-10-29,12:13:04,EST,28575983,ACCO,"[u'suggested', u'official']",5490,81029,,[],,,lcdnews
75,"['S', 'ampP500', 'holding', 'just', 'above', 'Jul-Oct', 'SR', '1980', 'awaiting', '$FED', 'Policy', 'Statement', 'at', '200', 'PM']",2014-10-29,12:12:00,EST,28575911,FED,[u'suggested'],4689,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
76,"['$BIDU', 'ltSTUDY', 'the', 'Charts', 'gt']",2014-10-29,12:11:33,EST,28575876,BIDU,[u'suggested'],18708,74552,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,ClueLess8
77,"['TASC', 'nets', 'financing', 'commitment', 'for', 'Engility', 'merger', 'leveraged', 'loans', 'rise', '$EGL', 'defense']",2014-10-29,12:10:59,EST,28575834,EGL,"[u'suggested', u'official']",5490,81029,,[],,,lcdnews
78,"['Some', '$IWM', 'buying', 'going', 'on', 'now', '$QQQ', 'still', 'the', 'biggest', 'loser']",2014-10-29,12:10:18,EST,28575801,IWM,[u'suggested'],3216,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
79,"['Long', '12', 'lot', '$SLV', '1652', 'Risking', 'about', '50', 'to', 'possibly', 'make', '1-150']",2014-10-29,12:10:03,EST,28575781,SLV,[u'suggested'],24771,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
80,"['whoa', 'Bid', 'to', 'Cover', 'ratio', 'in', 'latest', 'US', '5yr', 'auction', 'was', 'the', 'lowest', 'since', 'July', '2009', '$TLT', '$SPY']",2014-10-29,12:09:42,EST,28575757,SPY,[u'suggested'],529,53387,Technical,[u'Futures'],Professional,Day Trader,TopstepTrader
81,"['$GILD', 'quotWe', 'were', 'disappointed', 'to', 'see', 'the', 'EU', 'HCV', 'market', 'not', 'growing', 'more', 'swiftly', 'quot', 'Piper', 'Jaffray']",2014-10-29,12:06:49,EST,28575556,GILD,[u'suggested'],21215,3295,Fundamental,[u'Equities'],Intermediate,Long Term Investor,WallStreetBean
82,"['I', 'wonder', 'how', 'many', 'head', 'and', 'shoulders', '$SPY', 'charts', 'I', '39ll', 'see', 'from', 'now', 'until', 'we', 'hit', 'new', 'all', 'time', 'highs', 'again']",2014-10-29,12:05:51,EST,28575487,SPY,[u'suggested'],28282,10909,Technical,[u'Equities'],Intermediate,Day Trader,TheArmoTrader
83,"['$GILD', 'quotnarrowed', 'guidance', 'for', 'total', 'sales', 'of', '$22', '23B', 'from', '$21', '23B', 'previously', 'which', 'we', 'believe', 'is', 'conservative', 'quot', 'Leerink']",2014-10-29,12:05:43,EST,28575476,GILD,[u'suggested'],21215,3295,Fundamental,[u'Equities'],Intermediate,Long Term Investor,WallStreetBean
84,"['$GILD', 'quotproducts', 'other', 'than', 'Sovaldi', 'grew', '8', 'sequentiallyinventory', 'for', 'HIV', 'products', 'finished', 'at', 'upper', 'end', 'of', 'range', 'quot']",2014-10-29,12:04:35,EST,28575389,GILD,[u'suggested'],21215,3295,Fundamental,[u'Equities'],Intermediate,Long Term Investor,WallStreetBean
85,"['just', 'a', 'reminder', 'that', '$FB', 'is', 'trading', 'above', 'price', 'it', 'traded', 'when', 'it', 'announced', 'WhatsApp', 'acquisition']",2014-10-29,12:03:35,EST,28575331,FB,"[u'suggested', u'official']",21246,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
86,"['$ESF', '$TFF', '$NQF', 'YMF', 'All', 'below', 'open', 'range', 'lows']",2014-10-29,12:02:59,EST,28575295,ES_F,[u'suggested'],23058,32596,Technical,[u'Futures'],Professional,Day Trader,TheFibDoctor
87,"['After', 'recent', 'selloff', 'here', 'are', '19', 'Canadian', 'stocks', 'the', 'Street', 'loves', 'via', '@tshufelt', '$PDCA', '$WJACA', '$SUCA', '$SU', '$GIBACA']",2014-10-29,12:02:54,EST,28575291,SU,"[u'suggested', u'official']",13713,41047,,[u'Equities'],Intermediate,,eyeonequities
88,"['$TWTR', 'Despite', 'increasing', 'losses', 'in', '2014', 'adjusted', 'EBITDA', 'margin', 'has', 'been', 'improving', 'from', '15', 'in', 'Q1', 'to', '19', 'in', 'Q3']",2014-10-29,12:02:45,EST,28575285,TWTR,"[u'suggested', u'official']",1022,377805,,[],,,twomargins
89,"['quot', '@abnormalreturns', 'Wednesday', 'links', 'mean', 'reversions', '$BABA', 'vs', '$WMT', 'and', 'an', 'algorithmic', '$TWTR', 'experience', '$IBM', '$AMZN']",2014-10-29,12:01:52,EST,28575239,AMZN,"[u'suggested', u'official']",22696,75721,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,CharlesSizemore
90,"['quot', '@seeitmarket', 'Weekly', 'Chart', 'Scan', 'Using', 'Discipline', 'To', 'Find', 'Market', 'Leaders', 'by', '@hertcapital', '$CELG', '$ANAC', '$ALXN', '$STUDY', 'quot']",2014-10-29,12:01:30,EST,28575217,ALXN,"[u'suggested', u'official']",9220,116133,Technical,[u'Equities'],Professional,Swing Trader,andrewnyquist
91,"['Accounting', 'Irregularities', 'Knock', 'Down', '$ARCP', 'Buying', 'Opportunity', 'or', 'Enron', 'Part', '2']",2014-10-29,12:01:25,EST,28575207,ARCP,"[u'suggested', u'official']",22697,75721,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,CharlesSizemore
92,"['Southern', 'Co', '$SO', 'sees', 'Q4', 'Adj', 'EPS', 'USD', '037', 'vs', 'Exp', 'USD', '039']",2014-10-29,12:00:51,EST,28575163,SO,"[u'suggested', u'official']",36031,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
93,"['Facebook', 'Results', 'Underwhelm', 'Forward', 'Guidance', 'Causes', 'Concern', '$FB']",2014-10-29,12:00:02,EST,28575110,FB,"[u'suggested', u'official']",340,296805,,[],,,TalkMarkets
94,"['Friendly', 'reminder', 'The', 'history', 'of', 'QE', 'and', 'its', 'effect', 'on', 'the', 'stock', 'and', 'bond', 'markets', '$SPY', '$TLT']",2014-10-29,11:59:52,EST,28575097,SPY,[u'suggested'],20529,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
95,"['Heyo', '$AMZN', 'RS', 'all', 'day']",2014-10-29,11:59:12,EST,28575066,AMZN,[u'suggested'],3216,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
96,"['Wednesday', 'links', 'mean', 'reversions', '$BABA', 'vs', '$WMT', 'and', 'an', 'algorithmic', '$TWTR', 'experience', '$IBM', '$AMZN', '$SCHW', '$MUB', '$QVAL']",2014-10-29,11:59:04,EST,28575059,AMZN,"[u'suggested', u'official']",35008,76,Global Macro,[u'Equities'],Professional,Position Trader,abnormalreturns
97,"['$PLUG', 'nice', 'RS', 'today', 'back', 'over', 'the', '20MA', 'Something', 'is', 'brewing']",2014-10-29,11:57:25,EST,28574943,PLUG,[u'suggested'],17989,170857,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,JayStrauss
98,"['Small', 'long', '$NLNK', 'via', 'RR']",2014-10-29,11:57:18,EST,28574935,NLNK,[u'suggested'],3216,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
