,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
176,"['$TARO', 'closed', 'within', '25', 'of', 'RStop', 'level', 'yesterday', 'Seeing', 'first', 'positive', 'day', 'in', 'last', '6', 'today']",2014-11-26,12:41:30,EST,29662917,TARO,"[u'suggested', u'official']",1285,209828,Momentum,"[u'Equities', u'Options', u'Bonds']",Professional,Long Term Investor,MPortfolios
177,"['quot', '@crosshairtrader', '$OIH', 'breaking', 'a', 'box', 'for', 'trend', 'continuation', 'Price', 'point', 'to', 'ponder', 'below', 'quot']",2014-11-26,12:41:14,EST,29662890,OIH,"[u'suggested', u'official']",7688,6979,Growth,"[u'Equities', u'Options']",Professional,Swing Trader,chicagosean
178,"['$OIH', 'breaking', 'a', 'box', 'for', 'trend', 'continuation', 'Price', 'point', 'to', 'ponder', 'below', '$SLB', '$HAL', '$RIG', '$HP', '$ESV']",2014-11-26,12:40:44,EST,29662863,OIH,[u'suggested'],11838,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
179,"['My', 'latest', 'Providing', 'Some', 'Historical', 'Perspective', 'On', 'Another', 'Sharp', 'Stock', 'Market', 'Rally', '$SPY', 'VIX', 'T2108', 'T2107']",2014-11-26,12:40:18,EST,29662845,SPY,[u'suggested'],26160,1402,Technical,"[u'Equities', u'Options', u'Forex']",Intermediate,Swing Trader,DrDuru
180,"['$GLD', 'SPDR', 'Gold', 'Trust', 'ETF', 'GLD', 'revolutionized', 'gold', 'trading']",2014-11-26,12:40:08,EST,29662833,GLD,"[u'suggested', u'official']",1499,410488,,[],,,Institutional_Investor
181,"['Increasing', '$PANW', 'long', 'by', '13rd', '11841', 'ave', 'now', '72', 'of', 'accounts']",2014-11-26,12:38:44,EST,29662757,PANW,"[u'suggested', u'official']",3548,23902,Growth,"[u'Equities', u'Futures']",Professional,Position Trader,Centrifugal
182,"['Deere', 'Beats', 'Q4', 'Earnings', 'Down', 'YY', 'On', 'Slowdown', 'In', 'Farming', '$DE']",2014-11-26,12:37:49,EST,29662721,DE,"[u'suggested', u'official']",1003,296805,,[],,,TalkMarkets
183,"['In', 'other', 'news', 'earnings', 'have', 'highlighted', '$DE', 'struggle', 'to', 'break', 'from', '200DMA', 'resistance', 'If', 'it', 'DOES', 'give', 'way', 'look', 'out']",2014-11-26,12:37:23,EST,29662699,DE,[u'suggested'],26160,1402,Technical,"[u'Equities', u'Options', u'Forex']",Intermediate,Swing Trader,DrDuru
184,"['$CELG', 'from', '1124', 'Having', 'another', 'good', 'day']",2014-11-26,12:37:01,EST,29662676,CELG,[u'suggested'],11836,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
185,"['so', 'you', 'sold', '$SWKS', 'below', '$50', 'on', 'the', 'completed', 'unrelated', '$MCHP', 'news', 'in', 'october', 'now', 'what', 'chase', 'it', 'to', '$75']",2014-11-26,12:35:19,EST,29662552,MCHP,"[u'suggested', u'official']",21874,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
186,"['wait', 'i', 'don', '39t', 'understand', '$AAPL', 'doesn', '39t', 'go', 'up', 'every', 'day']",2014-11-26,12:32:06,EST,29662365,AAPL,"[u'suggested', u'official']",21872,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
187,"['$CELG', 'from', '1124', 'Having', 'another', 'good', 'day']",2014-11-26,12:31:10,EST,29662304,CELG,[u'suggested'],11836,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
188,"['Option', 'Order', 'Flow', 'Spotlight', '$OIL', 'Put', 'Buyers', 'on', 'OPEC', 'News', 'Data', 'via', 'gt', '$CLF']",2014-11-26,12:30:16,EST,29662236,CL_F,"[u'suggested', u'official']",6160,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
189,"['$INTC', 'continues', 'to', 'impress', 'Last', 'saw', 'these', 'prices', 'in', '2000', 'or', '2001', 'I', 'think', 'Amazing', 'Add', 'this', 'to', 'transports', 'and', '$AAPL', 'and', 'you', 'have', 'en', 'fuego']",2014-11-26,12:30:00,EST,29662216,AAPL,[u'suggested'],26160,1402,Technical,"[u'Equities', u'Options', u'Forex']",Intermediate,Swing Trader,DrDuru
190,"['I', 'deeply', 'value', 'margin', 'of', 'safety', '$STUDY', 'Ben', 'is', 'the', 'father', 'of', 'value', 'investing', '$KORS', 'amp', '$THO', 'among', 'top', 'picks']",2014-11-26,12:28:38,EST,29662150,THO,[u'suggested'],18940,170857,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,JayStrauss
191,"['Scientific', 'Games', 'did', 'NOT', 'confirm', 'the', 'Shooting', 'yest', 'Bullish', '$SGMS']",2014-11-26,12:28:29,EST,29662145,SGMS,"[u'suggested', u'official']",30572,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
192,"['putting', 'aside', 'that', '$UBER', 'seems', 'to', 'have', 'a', 'complete', 'dbag', 'culture', '$40', 'bln', 'may', 'not', 'look', 'so', 'expensive', '3', 'years', 'out', 'check', '$BABA', 'articles', '2011']",2014-11-26,12:28:00,EST,29662117,UBER,"[u'suggested', u'official']",21872,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
193,"['Apollo', 'Global', '$APO', 'is', 'in', 'the', 'lead', 'to', 'acquire', 'Presidio', 'according', 'to', 'sources']",2014-11-26,12:27:44,EST,29662091,APO,"[u'suggested', u'official']",39021,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
194,"['Comparatively', 'speaking', 'you', '39re', 'garbage', '$GPRO']",2014-11-26,12:27:23,EST,29662061,GPRO,[u'suggested'],18216,26553,Fundamental,[u'Equities'],Professional,Swing Trader,The_Real_Fly
195,"['$VMW', 'reversal', 'Broken', 'down', 'trend', 'box', 'box', 'break', 'Catalyst', 'ahead', 'analyst', 'day', '125']",2014-11-26,12:26:36,EST,29662030,VMW,[u'suggested'],11839,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
196,"['Looking', 'ahead', 'to', 'Friday', 'added', '$TWTR', 'to', 'my', 'SL', 'watch', 'Initial', 'Stop', '3982', 'vs', 'Target', '5033']",2014-11-26,12:26:16,EST,29662017,TWTR,[u'suggested'],31347,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
197,"['BNN', 'Interview', 'Trouble', 'Ahead', '$SPY', '$TLT']",2014-11-26,12:25:36,EST,29661987,SPY,"[u'suggested', u'official']",8541,307445,,[],,,cullenroche
198,"['A', 'DJI', 'Phantom', 'drone', 'GoPro', 'gt', 'Check', 'out', 'quotPipeline', 'Winter', '2013', 'quot', 'on', 'Vimeo', '$GPRO', 'drone', 'has', 'strong', 'competition', 'in', 'niche']",2014-11-26,12:25:15,EST,29661970,GPRO,[u'suggested'],18584,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
199,"['NEW', 'POST', 'Ready', 'for', 'Round', 'Two', '$BOIL', '$DGAZ', '$UGAZ', '$UNG']",2014-11-26,12:24:43,EST,29661932,UNG,[u'suggested'],24088,8482,Technical,[u'Equities'],Professional,Swing Trader,chessNwine
200,"['Risk', 'Chart', 'of', 'the', 'Day', '$ASNA', 'Retail', 'Risk', 'Breaks', 'Multi-year', 'Highs', 'Data', 'via', 'gt']",2014-11-26,12:23:40,EST,29661842,ASNA,"[u'suggested', u'official']",6160,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
201,"['Becton', 'Dickinson', 'broke', 'out', 'AND', 'then', 'followed', 'thru', 'Congrats', 'Longs', 'now', 'protect', 'your', 'gains', '$BDX']",2014-11-26,12:23:06,EST,29661807,BDX,"[u'suggested', u'official']",30572,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
202,"['Discouraging', 'Economic', 'Data', 'And', 'Outlook', 'From', 'Deere', 'This', 'Morning', '$DE']",2014-11-26,12:23:03,EST,29661804,DE,"[u'suggested', u'official']",1003,296805,,[],,,TalkMarkets
203,"['quot', '@valuewalk', 'Bill', 'Ackman', 'just', 'sent', 'us', 'this', 'statement', 'on', '$HLF', 'quot']",2014-11-26,12:20:53,EST,29661659,HLF,"[u'ir', u'suggested', u'official']",92637,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
204,"['quotDON', '39T', 'BET', 'AGAINST', 'ME', 'DON', '39t', 'LOSE', 'YOUR', 'LIFE', 'quot', '$GPRO']",2014-11-26,12:20:53,EST,29661661,GPRO,[u'suggested'],18217,26553,Fundamental,[u'Equities'],Professional,Swing Trader,The_Real_Fly
205,"['update', '$ATI', 'flagging', 'at', 'resis', 'see', '38-39']",2014-11-26,12:20:18,EST,29661610,ATI,"[u'suggested', u'official']",49323,151,Technical,"[u'Equities', u'Options', u'Private Companies']",Professional,Swing Trader,upsidetrader
206,"['No', 'core', 'portfolio', 'changes', 'this', 'week', '$SPX', '$QQQ', 'Have', 'a', 'good', 'Thanksgiving', 'everyone']",2014-11-26,12:19:11,EST,29661558,SPX,"[u'suggested', u'official']",3762,198382,Technical,"[u'Equities', u'Options']",Professional,Long Term Investor,DownsideHedge
207,"['quotYOU', 'ARE', 'LIKE', 'A', 'GRAIN', 'OF', 'SAND', 'AND', 'I', 'AM', 'THE', 'ENTIRE', 'DESERT', 'quot', '$GPRO']",2014-11-26,12:19:06,EST,29661551,GPRO,[u'suggested'],18217,26553,Fundamental,[u'Equities'],Professional,Swing Trader,The_Real_Fly
208,"['FV', 'calc', 'for', '10compETF', 'LTV', 'all', 'show', 'higher', 'prices', '$STUDY']",2014-11-26,12:19:01,EST,29661540,STUDY,[u'suggested'],18940,170857,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,JayStrauss
209,"['Midday', 'brief', 'What', 'the', 'IMF', 'and', 'RBC', 'say', 'about', 'Canada', '39s', 'housing', 'market', '$MACRO', '$CLF', 'cdnecon', 'cdnpoli']",2014-11-26,12:17:23,EST,29661430,CL_F,"[u'suggested', u'official']",13720,56133,,[],,,michaelbabad
210,"['I', 'HAVE', 'A', 'MESSAGE', 'FOR', '$GPRO', 'SHORTS', 'Trading', 'Algorithms', 'with', 'The', 'Fly']",2014-11-26,12:17:14,EST,29661414,GPRO,[u'suggested'],18218,26553,Fundamental,[u'Equities'],Professional,Swing Trader,The_Real_Fly
211,"['I', 'HAVE', 'A', 'MESSAGE', 'FOR', '$GPRO', 'SHORTS', 'Trading', 'Algorithms', 'with', 'The', 'Fly']",2014-11-26,12:17:13,EST,29661411,GPRO,[u'suggested'],18218,26553,Fundamental,[u'Equities'],Professional,Swing Trader,The_Real_Fly
212,"['quot', '@Partridge', '$UGAZ', 'killing', 'spree', 'another', '500', 'sold', 'quot', 'with', 'ya']",2014-11-26,12:17:13,EST,29661412,UGAZ,[u'suggested'],25336,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
213,"['why', 'i', 'am', 'long', '$TWTR', 'from', '3976', 'w', '30', 'cents', 'of', 'risk', 'see', 'attached', 'pic', 'Support', '=', 'Demand']",2014-11-26,12:14:51,EST,29661267,TWTR,"[u'suggested', u'official']",21872,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
214,"['On', 'drone', 'front', 'so', 'DJI', 'that', 'really', 'has', 'best', 'product', 'out', 'there', 'generated', 'SALES', 'of', '130', 'mil', 'last', 'year', 'wonder', 'how', 'much', 'that', '39s', 'worth', 'for', '$GPRO']",2014-11-26,12:14:01,EST,29661200,GPRO,[u'suggested'],18584,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
215,"['Wearable', 'camera', 'maker', 'GoPro', 'is', 'developing', 'a', 'line', 'of', 'consumer', 'drones', 'to', 'go', 'on', 'sale', 'in', 'late', '2015', '@WSJ', '$GPRO']",2014-11-26,12:12:39,EST,29661148,GPRO,[u'suggested'],31347,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
216,"['via', '@pdacosta', 'Target', 'or', 'ceiling', 'US', 'inflation', 'stays', 'below', 'the', '$FED', 'annual', '2', 'target', 'for', '30th', 'consecutive', 'month']",2014-11-26,12:11:52,EST,29661096,FED,[u'suggested'],4693,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
217,"['Waiting', 'for', 'price', 'Either', 'above', '$SPX', '207167', 'for', 'puts', 'or', '2062', 'area', 'for', 'calls']",2014-11-26,12:10:10,EST,29660989,SPX,[u'suggested'],8801,9448,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Position Trader,MarzBonfire
218,"['$SDRL', 'all', 'time', 'low', 'price', 'on', 'all', 'time', 'high', 'volume', 'SeaDrill', 'offshore', 'driller']",2014-11-26,12:09:36,EST,29660943,SDRL,[u'suggested'],4693,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
219,"['Security', 'Concerns', 'Still', 'Haunt', 'Bitcoin', '$BCOIN', '$BTCUSD']",2014-11-26,12:07:32,EST,29660803,BCOIN,"[u'suggested', u'official']",1002,296805,,[],,,TalkMarkets
220,"['Strength', 'in', 'recent', 'trade', 'in', 'Ascent', 'Solars', '$ASTI', 'shares', 'attributed', 'to', 'reports', 'they', 'may', 'make', 'batteries', 'for', 'GoPro', '$GPRO', 'drones']",2014-11-26,12:06:55,EST,29660747,ASTI,"[u'suggested', u'official']",39019,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
221,"['JMP', 'upgrades', 'Resource', 'Capital', '$RSO', 'to', 'Outperform', 'with', '$650', 'price', 'target']",2014-11-26,12:06:27,EST,29660704,RSO,"[u'suggested', u'official']",4389,75605,Technical,"[u'Equities', u'Options']",Professional,Position Trader,tradespoon
222,"['A', 'new', 'market', 'Wow', 'quot', '@sspencersmb', 'accept', 'the', 'market', 'you', 'have', 'been', 'given', 'quotGopro', 'drones', 'quot', 'via', '@WSJ', '$GPRO', 'quot']",2014-11-26,12:04:42,EST,29660567,GPRO,"[u'ir', u'suggested', u'official']",92631,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
223,"['@BooneTrader', 'Not', 'today', 'Will', 'watch', 'it', 'again', 'another', 'day', '$AAPL']",2014-11-26,12:04:19,EST,29660537,AAPL,[u'suggested'],15242,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
224,"['accept', 'the', 'market', 'you', 'have', 'been', 'given', 'quotGopro', 'drones', 'quot', 'via', '@WSJ', '$GPRO']",2014-11-26,12:03:58,EST,29660504,GPRO,"[u'suggested', u'official']",21872,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
225,"['$TASR', 'from', 'yesterday', 'Now', 'breaking']",2014-11-26,12:03:05,EST,29660443,TASR,[u'suggested'],11835,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
226,"['11-26-14', 'Daily', 'Open', 'Interest', 'amp', 'Option', 'Volume', 'Report', '$WAIR', '$IYJ', '$VNOM', '$BLOX', '$LFC', '$GGAL', 'See', 'the', 'full', 'list']",2014-11-26,12:01:53,EST,29660347,GGAL,"[u'suggested', u'official']",6158,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
227,"['Scaling', 'out', '$GPRO', 'swing', 'form', 'that', 'red', 'to', 'green', 'move', '7110-7777']",2014-11-26,12:01:41,EST,29660329,GPRO,[u'suggested'],29900,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
228,"['11am', 'CT', 'EIA', 'Natural', 'Gas', 'Report', 'consensus', '150bcf', 'actual', '162bcf', '$ESF']",2014-11-26,12:01:09,EST,29660288,ES_F,"[u'suggested', u'official']",2738,170238,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,,TradersAudio
229,"['Big', 'draw', '$NGF', '$UNG']",2014-11-26,12:00:54,EST,29660273,NG_F,[u'suggested'],5867,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
230,"['$GPRO', '@TheRealFly', 'wins', 'again', 'Drones']",2014-11-26,12:00:53,EST,29660272,GPRO,"[u'suggested', u'official']",7684,6979,Growth,"[u'Equities', u'Options']",Professional,Swing Trader,chicagosean
231,"['11-26-14', 'Daily', 'Covered', 'Call', 'amp', 'Call', 'Spread', 'Report', '$INVE', '$FUEL', '$TRUE', '$ATVI', '$POT', '$WFM', 'and', 'more']",2014-11-26,12:00:25,EST,29660238,ATVI,"[u'suggested', u'official']",6158,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
232,"['quotGoPro', 'Developing', 'Line', 'of', 'Consumer', 'Drones', 'quot', 'via', '@WSJ', '$GPRO', 'DJI', 'kind', 'of', 'owning', 'that', 'but', 'Ok']",2014-11-26,12:00:16,EST,29660227,GPRO,[u'suggested'],18584,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
233,"['$GPRO', 'in', 'resistance', 'range', 'i', 'mentioned', 'pre-market', 'buyers', 'into', '70', 'rewarded', 'quite', 'nicelyeven', '2ndy', 'peops', 'up', 'now']",2014-11-26,11:59:52,EST,29660190,GPRO,"[u'suggested', u'official']",21872,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
234,"['via', '@ellencarmichael', 'It', '39s', '4', 'o', '39clock', 'and', 'the', 'French', 'are', 'already', 'off', 'work', 'smoking', 'and', 'drinking', 'wine', '$EWQ', '$FEZ']",2014-11-26,11:59:49,EST,29660187,EWQ,[u'suggested'],4693,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
235,"['$GPRO', 'beast', 'Have', '50', 'MA', 'over', 'head', 'on', 'to', 'Will', 'scale', 'some', 'out']",2014-11-26,11:59:41,EST,29660175,GPRO,[u'suggested'],29900,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
236,"['Terrible', 'day', 'for', 'drillers', 'in', 'wake', 'of', '$SDRL', 'halting', 'dividend', '$DO', '$RIG', '$ESV', '$NE', 'down', 'big', 'and', 'are', 'worst', '4', 'stocks', 'in', 'S', 'ampP', '500', 'today']",2014-11-26,11:59:42,EST,29660176,DO,"[u'suggested', u'official']",15226,23887,,[],Novice,Long Term Investor,lamonicabuzz
237,"['DSW', '$DSW', 'upgraded', 'at', 'Sterne', 'Agee']",2014-11-26,11:59:21,EST,29660147,DSW,"[u'suggested', u'official']",39019,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
238,"['$GPRO', 'the', 'drone', 'camera', 'and', 'content', 'company', 'hmmmmmmm']",2014-11-26,11:59:27,EST,29660155,GPRO,"[u'suggested', u'official']",9677,78,Momentum,[u'Equities'],Professional,Swing Trader,LDrogen
239,"['Baam', 'quot', '@StreetInsider', 'See', 'that', 'spike', 'in', 'GoPro', '$GPRO', 'WSJ', 'says', 'co', 'set', 'to', 'launch', 'consumer', 'drones', 'late', 'next', 'year', 'quot']",2014-11-26,11:58:51,EST,29660117,GPRO,"[u'ir', u'suggested', u'official']",92631,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
240,"['@AskLou', '@MarketSmith', '$TASR', 'best', 'fundies', 'in', 'defense', 'space', 'out', 'of', '42', 'scanned']",2014-11-26,11:58:30,EST,29660100,TASR,[u'suggested'],18939,170857,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,JayStrauss
241,"['@gordonbowman', 'I', 'would', 'like', 'to', 'see', 'it', 'do', 'that', 'first', 'yes', 'rest', 'amp', 'digest', 'the', 'post-Earnings', 'gains', '$VEEV']",2014-11-26,11:58:25,EST,29660092,VEEV,"[u'suggested', u'official']",30577,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
242,"['$AAPL', '$FB', '$BIDU', 'if', 'you', 'learned', 'something', 'by', 'watching', 'play', 'x', 'play', 'Great', 'If', 'I', 'was', 'noise', 'in', 'your', 'stream', 'my', 'apologies', 'Want', 'newbies', 'to', 'learn']",2014-11-26,11:58:15,EST,29660076,AAPL,[u'suggested'],15242,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
243,"['quot', '@Andrewthrasher', 'For', 'the', 'first', 'time', 'since', 'inception', 'in', '3999', 'the', 'ratio', 'bw', '$XLE', 'amp', '$SPY', 'has', '39oversold', '39', 'monthly', 'momentum']",2014-11-26,11:57:58,EST,29660052,SPY,"[u'suggested', u'official']",7684,6979,Growth,"[u'Equities', u'Options']",Professional,Swing Trader,chicagosean
244,"['See', 'that', 'spike', 'in', 'GoPro', '$GPRO', 'WSJ', 'says', 'company', 'set', 'to', 'launch', 'consumer', 'drones', 'late', 'next', 'year']",2014-11-26,11:57:44,EST,29660037,GPRO,"[u'suggested', u'official']",51626,8203,Fundamental,[u'Equities'],Professional,,Street_Insider
245,"['GoPro', '$GPRO', 'aims', 'to', 'launch', 'consumer', 'drones', 'late', 'next', 'year', 'WSJ']",2014-11-26,11:57:35,EST,29660019,GPRO,"[u'suggested', u'official']",51626,8203,Fundamental,[u'Equities'],Professional,,Street_Insider
246,"['For', 'the', 'first', 'time', 'since', 'inception', 'in', '3999', 'the', 'ratio', 'bw', '$XLE', 'amp', '$SPY', 'has', '39oversold', '39', 'monthly', 'momentum']",2014-11-26,11:57:18,EST,29659993,SPY,"[u'suggested', u'official']",23180,100432,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,Andrewthrasher
247,"['Saudi', 'UAE', 'signal', 'no', 'push', 'for', 'OPEC', 'oil', 'cut', '$CLF', '$USO', '$STUDY']",2014-11-26,11:57:02,EST,29659960,CL_F,"[u'suggested', u'official']",6158,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
248,"['We', 'are', 'here', 'again', '$VIX']",2014-11-26,11:56:03,EST,29659886,VIX,"[u'suggested', u'official']",25149,218,Technical,[u'Equities'],Professional,Swing Trader,ZorTrades
249,"['i', 'created', 'some', 'videos', 'on', 'using', 'quotupside', 'volatility', 'quot', 'to', 'make', 'opportune', 'shorts', 'this', 'works', 'links', 'in', 'para', '4', '$STUDY']",2014-11-26,11:55:59,EST,29659885,STUDY,"[u'suggested', u'official']",21873,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
250,"['$TLT', 'vs', '$SPY', 'YTD']",2014-11-26,11:55:11,EST,29659844,SPY,[u'suggested'],31345,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
251,"['take', 'what', 'u', 'can', 'get', 'and', 'move', 'on', 'making', 'short', 'is', 'hard', 'enough', 'to', 'do', 'it', 'in', 'a', 'raging', 'bull', 'even', 'harder', 'book', 'it', 'amp', 'move', 'on', '$Study']",2014-11-26,11:54:20,EST,29659794,STUDY,"[u'suggested', u'official']",21873,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
252,"['$AAPL', 'on', 'the', 'chopping', 'block', 'done', 'with', 'this', 'play', 'by', 'play', 'for', '12', 'buck']",2014-11-26,11:54:12,EST,29659789,AAPL,[u'suggested'],15241,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
253,"['quot', '@Tradingwisdoms', '$STUDY', 'It', 'always', 'comes', 'back', 'to', 'the', 'fundamentals', '@MikeBellafiore', 'quot']",2014-11-26,11:54:07,EST,29659782,STUDY,"[u'pro', u'suggested', u'official']",17868,149520,Momentum,"[u'Equities', u'Options']",Professional,Day Trader,MikeBellafiore
254,"['quot', '@KatieRoof', 'Shots', 'CEO', 'responds', 'to', '$TWTR', 'acquisition', 'rumors', 'and', 'says', 'he', '39s', 'quotnot', 'focused', 'on', 'selling', 'quot', 'right', 'now']",2014-11-26,11:53:20,EST,29659733,TWTR,"[u'suggested', u'official']",89842,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
255,"['From', 'our', 'Charts', 'of', 'Day', 'video', 'targets', 'in', 'parens', '$CENX', '30', 's', '$EXAS', '2880', '30-31', '$LAKE', '16-16', '12', 'TASR', '30-32']",2014-11-26,11:53:02,EST,29659703,CENX,[u'suggested'],17725,16356,Technical,[u'Equities'],Professional,Day Trader,thetechtrader
256,"['you', 'have', 'had', 'just', 'about', '3', 'years', 'now', 'to', 'learn', 'it', 'is', 'important', 'to', 'not', 'overstay', 'your', 'welcome', 'in', 'short', 'positions', '$STUDY']",2014-11-26,11:52:54,EST,29659699,STUDY,"[u'suggested', u'official']",21872,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
257,"['How', 'a', 'Stock', 'Can', 'Trade', 'When', 'Their', 'Dividend', 'is', 'Cut', 'Seadrill', '$SDRL']",2014-11-26,11:52:43,EST,29659689,SDRL,"[u'pro', u'suggested', u'official']",17868,149520,Momentum,"[u'Equities', u'Options']",Professional,Day Trader,MikeBellafiore
258,"['$BIDU', 'exit', 'stage', 'left', 'day', 'trade', 'play', 'by', 'play', 'over', 'up', 'couple', 'bucks']",2014-11-26,11:52:31,EST,29659676,BIDU,[u'suggested'],15241,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
259,"['Looking', 'ahead', 'to', 'Friday', 'added', '$EBAY', 'to', 'my', 'SL', 'watch', 'Initial', 'Stop', '5386', 'vs', 'Target', '6015']",2014-11-26,11:50:32,EST,29659554,EBAY,[u'suggested'],31348,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
260,"['Molycorp', 'cut', 'to', 'SD', 'from', 'CCC', 'convertible', 'notes', 'to', 'D', 'on', 'on', 'swap', 'for', 'equity', '10', 'secured', 'notes', 'remain', 'CCC', 'with', 'positive', 'outlook', '$MCP']",2014-11-26,11:49:43,EST,29659503,MCP,"[u'suggested', u'official']",5987,81029,,[],,,lcdnews
261,"['quot', '@atmcharts', 'Trannies', 'AD', 'line', 'back', 'to', 'confirming', 'highs', 'Was', 'a', 'pretty', 'solid', 'divergence', 'a', 'wk', 'ago', '$IYT', 'quot']",2014-11-26,11:49:25,EST,29659481,IYT,"[u'ir', u'suggested', u'official']",92637,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
262,"['$TASR', 'The', '1618', 'retracement', 'is', '$2730', 'Not', 'unrealistic', 'considering', 'the', 'fundamentals', 'and', 'news', 'building', 'for', 'full', 'momo']",2014-11-26,11:49:28,EST,29659483,TASR,[u'suggested'],18939,170857,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,JayStrauss
263,"['The', 'Brutal', 'Monotony', 'of', 'All', 'Time', 'Highs', '$SPY']",2014-11-26,11:48:21,EST,29659409,SPY,"[u'suggested', u'official']",38794,8483,,"[u'Equities', u'Options', u'Bonds']",Professional,,reformedbroker
264,"['quot', '$HABT', 'PT', 'raised', 'to', '$40', 'from', '$24', 'Wedbush', 'quot', '6', 'days', 'yes', '6', 'after', 'initiating', 'with', '$24', 'SELLside', 'quotresearch', 'quot', 'made', 'to', 'justify', 'price', 'action', 'comical']",2014-11-26,11:47:46,EST,29659376,HABT,[u'suggested'],18584,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
