,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
19,"['quot', '@WallStJesus', 'DAILY', 'PC', 'RATIO', 'gt', '$SPX', '$SPY', '$CPCE', 'quot']",2014-12-6,13:12:52,EST,29973957,SPX,"[u'ir', u'suggested', u'official']",94374,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
20,"['quot', '@brendonchan', '$TWTR', 'holding', 'and', 'making', 'lower', 'lows', 'quot']",2014-12-6,13:12:10,EST,29973950,TWTR,"[u'ir', u'suggested', u'official']",94374,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
21,"['quot', '@1nvestor', 'Synageva', 'BioPharma', 'is', 'probing', 'R', 'here', 'potential', 'Golden', 'Cross', 'soon', '$GEVA', 'quot']",2014-12-6,13:12:05,EST,29973948,GEVA,"[u'ir', u'suggested', u'official']",94374,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
22,"['quot', '@OphirGottlieb', 'Images', 'of', 'the', 'Week', '$STUDY', '$IBM', '39s', 'Total', 'Cash', 'Stock', 'Stagnation', 'Full', 'Story', 'quot']",2014-12-6,13:09:00,EST,29973930,IBM,"[u'ir', u'suggested', u'official']",94373,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
23,"['quot', '@SethTamrowski', '$DDD', 'arriving', 'in', 'CA', 'after', 'amazing', 'visit', 'to', 'HQ', 'Truth', 'is', 'on', 'high', 'end', 'of', 'market', 'they', 'are', 'the', 'best', 'quot']",2014-12-6,13:08:38,EST,29973926,DDD,"[u'ir', u'suggested', u'official']",94373,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
24,"['Ceteris', 'paribus', 'lower', 'oil', 'is', 'dis-inflationary', 'But', 'consumer', 'amp', 'corporate', 'savings', 'will', 'surely', 'spur', 'higher', 'consumption', 'amp', 'investing', '$USO']",2014-12-6,12:53:33,EST,29973785,USO,[u'suggested'],161,19598,Value,[u'Equities'],Professional,Position Trader,mohannadaama
25,"['Starbucks', 'PnF', 'shows', 'the', 'Double', 'Top', 'Breakout', 'on', '1128', 'amp', 'has', 'had', 'good', 'follow', 'thru', 'Bull', 'PO', 'of', '$105', 'now', '$SBUX']",2014-12-6,12:51:12,EST,29973758,SBUX,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
26,"['44', 'Images', 'of', 'the', 'Week', '$STUDY', '$IBM', '39s', 'Total', 'Cash', 'and', 'Stock', 'Stagnation', 'pic', 'Full', 'Story']",2014-12-6,12:49:15,EST,29973744,IBM,"[u'suggested', u'official']",6650,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
27,"['34', 'Images', 'of', 'the', 'Week', '$STUDY', '$ONNN', 'Call', 'Buyers', 'Explode', 'Skew', 'pic', 'Full', 'Story']",2014-12-6,12:46:35,EST,29973718,ONNN,"[u'suggested', u'official']",6650,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
28,"['$LFUS', 'looks', 'primed', 'for', 'the', '$100', 'Roll', 'very', 'soon']",2014-12-6,12:45:51,EST,29973708,LFUS,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
29,"['Hudson', 'Pacific', 'is', 'a', 'REIT', 'that', 'is', 'prepping', 'for', 'a', 'BO', '$HPP']",2014-12-6,12:45:27,EST,29973704,HPP,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
30,"['24', 'Images', 'of', 'the', 'Week', '$STUDY', '$IBM', '39s', 'ONLY', 'Earnings', 'Strategy', 'Cut', 'Taxes', 'pic', 'Full', 'Story']",2014-12-6,12:45:06,EST,29973695,IBM,"[u'suggested', u'official']",6650,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
31,"['BLOG', 'POST', 'quot20', 'Years', 'and', 'Counting', 'quot', 'How', 'did', 'you', 'do', 'with', 'your', '401k', 'and', 'IRA', '$SPX', 'Observation']",2014-12-6,12:44:41,EST,29973686,SPX,[u'suggested'],2458,21210,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Swing Trader,Cousin_Vinny
32,"['Horace', 'Mann', 'Educators', 'finished', 'the', 'CnH', 'pattern', 'Friday', 'MACD', 'cross', 'up', 'potential', '$HMN']",2014-12-6,12:44:03,EST,29973680,HMN,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
33,"['14', 'Images', 'of', 'the', 'Week', '$STUDY', '$TWTR', 'is', 'a', 'Huge', 'Risk', 'Pure', 'Play', 'R', 'ampD', 'Bet', 'pic', 'Full', 'Story']",2014-12-6,12:43:30,EST,29973674,TWTR,"[u'suggested', u'official']",6650,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
34,"['Fastenal', 'came', 'so', 'close', 'to', 'the', 'Gap', 'Fill', 'on', 'Friday', '$FAST']",2014-12-6,12:42:08,EST,29973662,FAST,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
35,"['Added', 'the', 'following', 'TRIGGERED', 'TRADES', 'yesterday', '$PNC', '$HBAN', '$JPM', '$LYV', '$MRK', '$BMY', '$EXAS', '$CI', '$BK', '$WDC', '$USB', '$DD', '$ITW', '$IP', '$SNV', '$BAC']",2014-12-6,12:42:08,EST,29973663,EXAS,[u'suggested'],11985,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
36,"['Not', 'so', 'fast', 'Santa', '$SPY', '$IWM', '$QQQ', '@chessNwine']",2014-12-6,12:39:11,EST,29973632,IWM,"[u'suggested', u'official']",2545,200576,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Swing Trader,BrennanBasnicki
37,"['$PNC', 'broke', 'free', 'from', 'its', 'box', 'AND', 'cleared', 'all', 'time', 'high', 'resistance']",2014-12-6,12:39:01,EST,29973630,PNC,[u'suggested'],11986,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
38,"['$ONNN', 'I', 'am', 'Long', 'Stock', 'continues', 'to', 'rise', 'Risk', 'continues', 'to', 'rise', 'Call', 'buying', 'continues', 'to', 'rise']",2014-12-6,12:38:25,EST,29973625,ONNN,"[u'suggested', u'official']",6650,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
39,"['Spectrum', 'Brands', 'hopped', 'over', 'this', 'Rising', 'Trend-line', 'on', 'Thur', 'good', 'follow', 'thru', 'Friday', 'Great', 'volume', 'lately', '$SPB']",2014-12-6,12:38:17,EST,29973622,SPB,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
40,"['Vail', 'Resorts', 'should', 'ramp', 'up', 'into', 'ski', 'season', 'nice', 'BO', 'Friday', '$MTN']",2014-12-6,12:36:57,EST,29973605,MTN,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
41,"['$CME', 'should', 'be', 'a', 'Fab', '5', 'cand', 'soon']",2014-12-6,12:35:56,EST,29973595,CME,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
42,"['Ensign', 'Group', 'looks', 'primed', 'for', 'a', 'new', 'BO', '$ENSG']",2014-12-6,12:34:54,EST,29973585,ENSG,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
43,"['PNC', 'Financial', 'broke', 'out', 'Friday', 'solid', 'close', 'Fab', '5', 'cand', 'now', '$PNC']",2014-12-6,12:33:29,EST,29973578,PNC,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
44,"['AMN', 'Healthcare', 'is', 'on', 'BO', 'watch', 'Battle', 'Stations', '$AHS']",2014-12-6,12:32:29,EST,29973563,AHS,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
45,"['5', 'Great', 'Dividend', 'Stocks', 'For', 'Retirees', 'To', 'Buy', '$AAPL', '$INTC', '$TXN', '$VZ']",2014-12-6,12:32:24,EST,29973561,AAPL,"[u'suggested', u'official']",1202,296805,,[],,,TalkMarkets
46,"['$ACHN', 'close', 'to', 'breaking', 'its', 'DAILY', 'box', 'to', 'reach', 'all', 'time', 'highs']",2014-12-6,12:31:37,EST,29973547,ACHN,[u'suggested'],11986,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
47,"['kforcecom', 'remains', 'in', 'the', 'Box', 'but', 'I', 'like', 'its', 'chances', 'for', 'a', 'BO', 'soon', '$KFRC']",2014-12-6,12:31:32,EST,29973545,KFRC,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
48,"['Tyler', 'Tech', 'is', 'on', 'BO', 'watch', 'Subtle', 'Volume', 'footprint', 'this', 'week', 'lol', '$TYL', 'consider', 'L', 'JanDec', '115', 'Call', 'Cal', 'if', 'no', 'posn']",2014-12-6,12:30:00,EST,29973529,TYL,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
49,"['quot', '@TradingLicks', 'Making', 'in', 'the', 'market', 'is', 'all', 'about', 'finding', 'a', 'trading', 'plan', 'that', 'works', 'for', 'you', 'and', 'sticking', 'to', 'it', '$STUDY', 'quot']",2014-12-6,12:30:02,EST,29973530,STUDY,[u'suggested'],11986,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
50,"['NEW', 'POST', 'Close', 'But', 'Not', 'Quite', 'Time', 'for', 'Santa', 'to', 'Light', 'Up', '$DIA', '$IWM', '$QQQ', '$SPY', '$STUDY']",2014-12-6,12:28:50,EST,29973509,DIA,[u'suggested'],24408,8482,Technical,[u'Equities'],Professional,Swing Trader,chessNwine
51,"['$ITB', 'Pullback', 'Box', 'Watching']",2014-12-6,12:28:05,EST,29973498,ITB,[u'suggested'],11986,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
52,"['Steris', 'had', 'a', 'quiet', 'BO', 'on', 'Friday', 'worth', 'eyeing', 'if', 'no', 'position', '$STE']",2014-12-6,12:27:06,EST,29973489,STE,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
53,"['Merit', 'Medical', 'looks', 'interested', 'in', 'probing', 'the', 'BO', 'Box', 'soon', 'MACD', 'cross', 'up', 'potential', '$MMSI']",2014-12-6,12:26:06,EST,29973477,MMSI,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
54,"['$OSUR', 'is', 'on', 'the', '$10', 'Roll']",2014-12-6,12:24:43,EST,29973465,OSUR,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
55,"['Viacom', 'has', 'clawed', 'back', 'well', 'from', 'the', 'Oct', 'lows', 'key', 'R', 'test', 'very', 'soon', '$VIAB']",2014-12-6,12:24:19,EST,29973463,VIA.B,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
56,"['$AAPL', 'has', 'formed', 'a', 'new', 'box', 'Watching', 'and', 'waiting']",2014-12-6,12:24:18,EST,29973462,AAPL,[u'suggested'],11987,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
57,"['LogMeIn', 'is', 'back', 'over', 'this', 'Rising', 'Trend-line', 'blue', 'with', 'the', 'Nov', 'R', 'just', 'above', '$LOGM']",2014-12-6,12:22:43,EST,29973441,LOGM,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
58,"['Synageva', 'BioPharma', 'is', 'probing', 'R', 'here', 'potential', 'Golden', 'Cross', 'soon', '$GEVA']",2014-12-6,12:21:00,EST,29973417,GEVA,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
59,"['Manhattan', 'Assoc', 'broke', 'out', 'Friiday', 'closed', 'very', 'very', 'near', 'the', 'highs', '$MANH']",2014-12-6,12:18:56,EST,29973393,MANH,"[u'suggested', u'official']",30872,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
60,"['iShares', 'Dow', 'Jones', 'US', 'Broker-Dealers', 'had', 'a', 'solid', 'BO', 'this', 'week', 'good', 'close', 'on', 'Friday', '$IAI']",2014-12-6,12:17:02,EST,29973371,IAI,"[u'suggested', u'official']",30871,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
61,"['@SlavaVancouver', 'thanks', 'for', 'the', 'like', '$RIG']",2014-12-6,12:16:43,EST,29973369,RIG,[u'suggested'],3330,108412,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,CaptainJohn
62,"['$DJIA', 'The', 'DOW', 'is', 'closing', 'in', 'on', 'the', 'top', 'of', 'the', 'channel']",2014-12-6,12:15:43,EST,29973363,DJIA,[u'suggested'],17896,88210,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,PeterGhostine
63,"['Methode', 'Electronics', 'is', 'on', 'BO', 'watch', 'for', 'next', 'week', 'MACD', 'cross', 'up', '$MEI']",2014-12-6,12:07:55,EST,29973260,MEI,"[u'suggested', u'official']",30871,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
64,"['Enphase', 'Energy', 'closed', 'back', 'over', 'the', '50', 'SMA', 'on', 'Friday', 'MACDRSI', 'climbing', '$ENPH']",2014-12-6,12:06:34,EST,29973244,ENPH,"[u'suggested', u'official']",30871,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
65,"['Francesca', '39s', 'seems', 'to', 'like', 'the', '$15', 'level', 'Now', 'the', '200', 'SMA', 'has', 'joined', 'the', 'battle', 'with', 'Price', '$FRAN', 'new', 'CEO']",2014-12-6,12:03:08,EST,29973210,FRAN,"[u'suggested', u'official']",30871,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
66,"['quot', '@NoanetTrader', '$HZNP', 'trying', 'to', 'break', 'out', 'over', '13', 'great', 'setup', 'on', 'multiple', 'timeframes', 'quot']",2014-12-6,12:03:02,EST,29973208,HZNP,"[u'suggested', u'official']",90535,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
67,"['There', 'will', 'always', 'be', 'trends', 'and', 'boxes', 'along', 'your', 'equity', 'curve', '$STUDY']",2014-12-6,12:03:09,EST,29973211,STUDY,[u'suggested'],11987,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
68,"['everyone', 'should', 'do', 'one', 'quot', '@NoanetTrader', '2014', 'Year', 'End', 'Review', 'It', '39s', 'all', 'about', 'the', 'quotboring', 'quot', 'trades', '$STUDY', 'quot']",2014-12-6,12:02:50,EST,29973205,STUDY,"[u'suggested', u'official']",90535,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
69,"['Friday', 'links', 'taking', 'chips', 'off', 'the', 'table', 'the', '$FXI', 'breakout', 'and', 'a', 'huge', 'amount', 'of', 'uncertainty', '$MCHI', '$AMZN', '$GOOG', 'quot']",2014-12-6,12:00:35,EST,29973192,AMZN,"[u'suggested', u'official']",90535,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
70,"['Saturday', 'links', 'the', 'cult', 'of', 'shareholder', 'value', 'paying', 'in', 'advance', 'and', 'the', 'upside', 'of', 'stretching', '$GOOG', '$GM', '$MCD', '$SBUX']",2014-12-6,12:00:20,EST,29973189,GOOG,"[u'suggested', u'official']",90535,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
71,"['Swing', 'Account', '$COV', '$KMX', '$RCAP', '$SWKS', '$TRV', '$VDSI', 'Long-Term', 'Account', '$AIG', '$AVGO', '$COW', '$DXJ', '$EA', 'IRA', 'Account', '$ACHN', '$CYBR', '$DVA', '$INTC', '$MAR', '$SHPG']",2014-12-6,11:59:09,EST,29973177,ACHN,"[u'suggested', u'official']",30871,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
72,"['The', 'Motely', 'Fool', 'is', 'a', 'semi', 'public', 'company', '$TST']",2014-12-6,11:58:50,EST,29973174,TST,"[u'suggested', u'official']",90535,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
73,"['Getting', 'this', 'question', 'a', 'lot', 'more', 'recently', 'Is', 'now', 'a', 'good', 'time', 'to', 'invest', 'in', 'the', 'stock', 'market', '$STUDY']",2014-12-6,11:58:51,EST,29973176,STUDY,[u'suggested'],2720,184733,Technical,"[u'Equities', u'Futures', u'Bonds']",Intermediate,,MoenchArt
74,"['Debunking', 'the', 'fallacy', 'of', 'quotcash', 'on', 'the', 'sidelines', 'quot', '$SPY', '$STUDY', 'by', '@wildcattrader']",2014-12-6,11:57:23,EST,29973167,SPY,[u'suggested'],23317,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
75,"['The', 'Fab', '5', 'update', '$100', 'Roll', '$HD', '$PEP', '$R', '$SWK', '$UNH', '$XRT', '$GILD', '$CELG', '$PNC', '$AET', '$ROST', '$CVS', '$BG', '$OEF', '$ABC', '$AXP']",2014-12-6,11:56:27,EST,29973156,CELG,"[u'suggested', u'official']",30871,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
76,"['$FRAN', 'breaks', 'out', '30', 'on', 'high', 'volume', 'reasonable', 'valuation', 'and', 'potential', 'turnaround', 'to', 'watch', 'New', 'CEO', 'announced']",2014-12-6,11:56:23,EST,29973153,FRAN,"[u'suggested', u'official']",14,219581,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,BaselineTrendFlex
77,"['Article', 'Next', 'week', 'via', '@marketwatch', 'quotEuropean', 'Banks', 'are', 'in', 'Crisis', 'quot', 'Sneak', 'Peak', 'Visual', '$STUDY']",2014-12-6,11:55:48,EST,29973147,STUDY,"[u'suggested', u'official']",6648,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
78,"['$TWTR', 'Stop', 'the', 'Non-sense', 'Growth', 'is', 'HUGE', 'But', 'that', '39s', 'Not', 'the', 'Risk', '$STUDY']",2014-12-6,11:46:38,EST,29973066,TWTR,"[u'suggested', u'official']",6648,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
79,"['quot', '@jackdamn', 'COT', 'for', 'Small', 'Speculators', '$USO', '$CLF', '$XLE', 'quot', 'Still', 'net', 'long', '=', 'lower', 'prices', 'still', 'to', 'come', 'imo']",2014-12-6,11:46:17,EST,29973065,CL_F,"[u'suggested', u'official']",2545,200576,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Swing Trader,BrennanBasnicki
80,"['Saturday', '$STUDY', 'Session', 'Embrace', 'the', 'Laws', 'of', 'Grouping', 'via', '@stockchartscom&quot']",2014-12-6,11:44:38,EST,29973053,STUDY,"[u'suggested', u'official']",90535,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
81,"['Saturday', '$STUDY', 'Session', 'Congrats', 'on', 'your', 'success', 'in', 'other', 'endeavors', 'Active', 'trading', 'will', 'humble', 'you', 'quot']",2014-12-6,11:44:30,EST,29973049,STUDY,"[u'suggested', u'official']",90533,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
82,"['YES', 'Bravo', 'Saturday', '$STUDY', 'Session', 'The', 'work', 'of', 'becoming', 'a', 'trader', 'is', 'a', 'Hero', '39s', 'Journey', 'via', '@AdamHGrimes', 'long', 'read']",2014-12-6,11:44:21,EST,29973046,STUDY,"[u'suggested', u'official']",90535,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
83,"['Saturday', '$STUDY', 'Session', 'You', '39re', 'doing', 'it', 'BACKWARDS', 'Younger', 'investors', 'are', 'typically', 'more', 'passive', 'than', 'older', 'ones', 'quot']",2014-12-6,11:43:53,EST,29973041,STUDY,"[u'suggested', u'official']",90533,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
84,"['Saturday', '$STUDY', 'Session', 'The', 'Importance', 'of', 'Momentum', 'and', 'Timing', 'in', 'Trading', 'via', '@syncubate&quot']",2014-12-6,11:43:42,EST,29973038,STUDY,"[u'suggested', u'official']",90533,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
