QRM,[180631]
SBGI,"[29564, 111246, 111295, 111322, 111352, 111400, 111742, 132669, 245097]"
DWRE,"[198193, 224675]"
QTWW,"[192075, 192134, 246830, 246969, 247025, 247084, 307837]"
CCIH,[245074]
TWTC,"[29734, 29736, 307476, 307481, 307485, 307488]"
PSUN,"[198786, 245735, 308333, 308342]"
QTET,[225150]
RGSE,"[306975, 306988, 307334, 307776]"
HPY,[245091]
VC,"[225516, 245395, 245951, 306793]"
VG,[132174]
KONA,"[225087, 250289, 307470, 307475]"
HPQ,"[599, 601, 606, 612, 614, 1388, 21510, 21525, 28540, 28543, 28544, 28545, 28546, 29780, 29961, 30048, 30049, 30072, 30079, 30080, 30114, 30738, 30748, 30775, 36764, 48769, 49066, 49330, 49402, 49419, 49938, 66764, 66838, 66889, 66917, 66970, 69395, 69979, 73989, 74002, 74030, 74909, 75051, 92011, 92300, 93031, 130961, 130966, 131251, 132199, 132207, 132399, 132867, 132967, 132997, 133061, 133106, 133112, 133124, 133184, 133189, 133231, 162500, 162675, 189450, 190046, 190059, 190318, 197951, 198009, 198010, 198281, 198926, 199069, 199921, 200260, 200539, 203028, 203030, 208361, 223795, 224053, 224086, 224205, 224870, 225104, 225210, 225621, 245897, 246724, 247207, 249135, 249334, 249336, 263482, 264150, 265625, 268942, 269156, 269157, 269422, 269542, 269691, 269890, 270157, 270180, 270328, 275116, 281922, 282218, 282219, 282917, 298361, 306927, 306969, 307248, 307250, 307278, 307679, 307684, 307685, 307686, 307687, 308179, 308315, 308704, 308840, 308976, 309315, 309418, 309420, 309721, 310426, 310716, 344100, 360172, 360229]"
HPP,"[245454, 269198]"
HPT,"[224751, 224876]"
HPJ,"[30697, 202970, 226235]"
BCEI,"[225964, 226645]"
TJX,"[28600, 30124, 66738, 66864, 93170, 116512, 199152, 200128, 203053, 224166, 224220, 224286, 225077]"
Y,"[28751, 31374, 130725, 130726, 131056, 131361, 131374, 131485, 131486, 199565]"
VZ,"[1115, 2211, 22307, 22730, 29047, 29128, 29155, 30133, 30135, 30139, 30160, 30590, 31628, 31629, 31630, 47138, 48541, 73752, 74089, 74139, 74366, 74805, 75008, 75015, 75039, 75090, 75096, 111298, 111430, 111442, 111458, 111620, 111979, 112164, 130788, 132118, 132121, 132123, 132154, 132178, 132771, 132806, 163079, 174779, 175775, 189409, 189485, 189490, 189494, 189497, 189498, 189500, 189504, 189532, 190101, 190317, 190369, 190570, 190571, 190572, 198470, 199408, 199747, 199831, 200076, 200687, 200727, 203286, 203290, 223655, 223727, 223887, 223944, 224026, 224029, 224035, 224378, 224500, 224532, 224825, 225159, 225194, 225274, 225584, 225769, 226073, 226147, 226296, 226311, 226319, 226434, 244828, 244864, 244869, 244890, 244895, 249379, 249839, 249840, 250193, 269228, 269303, 269650, 270477, 281375, 281877, 281879, 281880, 281881, 282230, 283126, 300216, 300292, 306838, 306879, 307022, 307230, 307758, 307759, 308447, 308881, 308936, 309042]"
ETE,"[190352, 190366, 224170, 225574, 246109, 307434]"
OSHC,[246632]
ARDM,[224665]
LAMR,"[111193, 111195, 111294, 111334, 111428, 111514, 112050, 112075, 112076, 112095, 112131, 245527, 245918, 308000]"
CNDO,"[309282, 309289, 361208, 361209]"
CANF,[309099]
WDC,"[21925, 164036, 226334, 264137, 280745, 306921, 362080, 362081]"
FATE,[250492]
MOVE,"[50368, 245481, 246444, 246470, 249601, 249719, 360368, 360475, 360479, 361471, 361473, 361479, 361482, 361495, 361499, 361512, 361513]"
GLNG,"[197805, 198849, 198850, 198936, 199869, 202683, 202887, 225252, 226441, 282250]"
DRI,"[11193, 28117, 28146, 29651, 30992, 49672, 50120, 66804, 66851, 66936, 67012, 93635, 93841, 130583, 130593, 131663, 131686, 131692, 131961, 132114, 137082, 197732, 197835, 198232, 198250, 198317, 198319, 198424, 198641, 199700, 199995, 200520, 202805, 202922, 224521, 225185, 225313, 225829, 226575, 226599, 233991, 234856, 245361, 245773, 246191, 246373, 268752, 268838, 299535, 303512, 307179, 307750, 309162, 309212, 344795, 344952, 344953, 344955, 344960, 344964, 344965, 344966, 344967, 344968, 344970, 344972, 344977]"
DRH,[225063]
WDR,"[200239, 200716]"
DRL,"[28518, 28540, 29427, 202825, 203134, 224052, 249204, 306908, 306912, 306915, 306949, 307334]"
GPRE,"[28385, 29044, 200299, 246638]"
SGOC,"[306872, 308185]"
DRC,"[27987, 65984, 188648, 197968, 202683, 203084, 223571, 224858, 225282, 244840, 245726, 306633, 306644, 306659, 306663, 306696, 307254, 307255]"
GPRO,"[11, 232, 239, 242, 245, 263, 268, 269, 289, 375, 440, 483, 1322, 1330, 1331, 1332, 1333, 1334, 1336, 17607, 20929, 20962, 20963, 21137, 21146, 21192, 21193, 21237, 21292, 21298, 21396, 21798, 21799, 21848, 21987, 22495, 22582, 22584, 22657, 27949, 27952, 27958, 27966, 27973, 28155, 28167, 28178, 28208, 28229, 28274, 28299, 28324, 28381, 28398, 28928, 28932, 28936, 28939, 29039, 29305, 29399, 29432, 29442, 29445, 29457, 29461, 29482, 29520, 29525, 29539, 29541, 29542, 29546, 29566, 29792, 30123, 30857, 31046, 31152, 31182, 49646, 49659, 66769, 66819, 66820, 66895, 66951, 66952, 66982, 67007, 67123, 67219, 67522, 67949, 67982, 73901, 74279, 155617, 155774, 155867, 155888, 155905, 156801, 156850, 198193, 199795, 202580, 202593, 202614, 202804, 202852, 202922, 202946, 202954, 203063, 203238, 203243, 203296, 223622, 223701, 224204, 224350, 224372, 225404, 225827, 225849, 235003, 249230, 258311, 259160, 259258, 259265, 259303, 259421, 259574, 260085, 260129, 260152, 260216, 260340, 260349, 260576, 260650, 260686, 260756, 261197, 281208, 281209, 281210, 281211, 281227, 281313, 281314, 281315, 281316, 281317, 281521, 281522, 281570, 281582, 281583, 281587, 281588, 298044, 299018, 299386, 306592, 306593, 306598, 306607, 306611, 306729, 306833, 306841, 306844, 306865, 307122, 307124, 307379, 307383, 307399, 307731, 309846, 309865, 309866, 344718, 349302, 357520, 360411]"
CONN,"[28334, 28357, 29952, 30733, 50915, 51131, 68131, 73918, 74888, 175084, 198624, 198707, 198744, 202582, 202922, 225949, 226486, 245096, 245188, 245443, 245655, 248904, 250832, 269446, 280957, 281010, 281763, 281764, 281765, 282146, 282510, 282511, 306863, 307757, 308570, 308588, 345199]"
TCBI,[28044]
ALLE,"[245736, 246444, 246448]"
OHI,"[224189, 224691, 225193, 226292, 226482, 226677]"
WTSL,"[223671, 224341, 245521, 245626, 246395, 306857, 307650, 307955]"
UIL,[225330]
RVM,[246714]
FSFR,[225779]
UIS,"[224704, 247052]"
ALLT,[246008]
EEME,[224959]
IOC,"[30221, 309351, 309356, 361185, 361408]"
ALLY,"[30623, 190122, 199312, 199323, 199338, 199436, 244454, 245131, 308115, 308252]"
BBBY,"[35, 29417, 29513, 29545, 29551, 29552, 30626, 49661, 49746, 49803, 50252, 50253, 65864, 65957, 73719, 73740, 74281, 74323, 74332, 74346, 74798, 91700, 91703, 91704, 91905, 92194, 92329, 92747, 92752, 92801, 92919, 93131, 109724, 193409, 198964, 200262, 200563, 200681, 200745, 202607, 202611, 202612, 202614, 223650, 223651, 223883, 223982, 223991, 224352, 224604, 224647, 224658, 224668, 224681, 224710, 224736, 224787, 224847, 224869, 224900, 225077, 225180, 225184, 225510, 225645, 246096, 248672, 258915, 258948, 283111, 283112, 283253, 283257, 283258, 283259, 283260, 283272, 283273, 283274, 283275, 283276, 283277, 283279, 306620, 307380, 307390, 308114, 308126, 308997, 308998, 311220, 369378, 369411, 369417, 369418]"
NVAX,"[307559, 307566, 307925, 307930, 309645]"
D,"[345, 175349, 224149, 225410, 225462, 225955]"
HCOM,[225574]
CNVR,"[73827, 184969, 198286, 199595, 235199, 306755, 306762, 306764]"
PBYI,"[1253, 29127, 29129, 31613, 200179, 224432, 258879, 307217, 307219, 307604, 317326, 317327, 360287, 360293, 360295, 360296, 360299]"
STLD,"[28062, 202708, 202996, 224232, 224270, 224422, 309610]"
SRPT,"[29338, 30519, 110126, 112258, 203202, 249418, 249960, 282126, 282143, 307057, 307065, 307311, 307898, 308008, 308032, 308035, 308909, 308923, 309549, 360155, 360179, 360183, 360288, 360313, 360342, 360346, 360347, 360358, 360640, 360642, 360652, 360658, 360659, 360660, 360661, 360662, 360663, 360692, 360733, 360734, 360735, 360737, 360792, 360842, 360908, 361072, 361073, 361155, 361161, 361162, 361167, 361235, 361278, 361285, 361307, 361344, 361360, 361426, 361466, 361467, 361508, 361528, 361529, 361534, 361539, 361551, 361552, 361637, 361638, 361660, 361661, 361662, 361664, 361665, 361752, 361839, 361843, 361844, 361845, 361846, 361847, 361848, 361849, 361850, 361867, 361869, 361923, 361929, 361934, 361935, 361938, 361939, 361940, 361942, 361943, 361944, 361945, 361946, 361947, 361951, 361953, 361960, 361966, 361968, 361969, 361972, 361977, 361979, 361980, 361983, 361984, 361985, 361986, 361987, 362008, 362009, 362042, 362044, 362053, 362057, 362058, 362059, 362060, 362061, 362068, 362072, 362074, 362075, 362076, 362077, 362078, 362083, 362084, 362090, 362097, 362100, 362105, 362117, 362118, 362120, 362121, 362122, 362124, 362125, 362126, 362127, 362128, 362129, 362137, 362138, 362140, 362141, 362142]"
CXW,"[21745, 21746, 93738, 224782]"
LECO,[246854]
CTG,[224808]
STLY,"[225399, 246770, 246798]"
CXO,"[197, 132209, 199493, 200534, 225630]"
METR,[244786]
CVEO,"[199313, 199707, 200073, 244767]"
HP,"[175003, 175641, 225029, 226426, 263546, 300619]"
RBCN,"[223955, 307062, 308333, 308342]"
ELMD,[224707]
HW,[246824]
HT,"[223821, 224181]"
HK,"[1062, 28886, 223608, 226397, 307110, 308521]"
HH,"[205962, 245995, 246447, 246479, 246497, 246523, 246622]"
HI,[224189]
HL,"[223811, 224593, 225379, 225640]"
HA,"[225806, 246417, 246892, 247054]"
GTXI,"[23559, 361592, 361593]"
CTIC,"[112243, 112282, 224415, 306806, 309505]"
HD,"[238, 389, 638, 2229, 2256, 2257, 2258, 2281, 10812, 21581, 28221, 28311, 28327, 28503, 28523, 28572, 28579, 28583, 28584, 28586, 28600, 28601, 28671, 30049, 30117, 30129, 31316, 47643, 47646, 49853, 49854, 50279, 50585, 67552, 67647, 67761, 67909, 73810, 73905, 74000, 74002, 75008, 75027, 131366, 132038, 133619, 135361, 135385, 155745, 155749, 157208, 157274, 157275, 157277, 164315, 165721, 174656, 174704, 193391, 198018, 198126, 198456, 198713, 198901, 199064, 199152, 199174, 200687, 202839, 202841, 202908, 203052, 203053, 223738, 224087, 225024, 225246, 225470, 225510, 225537, 225556, 225570, 225671, 225731, 246002, 246114, 258562, 260212, 260697, 261556, 263109, 264191, 265359, 265693, 275043, 275405, 275633, 297402, 298090, 298640, 306673, 306956, 306997, 307288, 307729, 308550, 308839, 309483, 345490, 361962]"
HE,"[199489, 202641, 225525, 245779]"
SCL,"[91715, 92077, 224018, 224934]"
SCI,[200344]
DHI,"[20847, 28061, 74033, 74973, 198679, 224067, 224586, 225042, 225517, 225910, 365065]"
TBBK,"[245805, 245932, 246185, 307516]"
MNR,[225261]
KLIC,"[200383, 225891, 226670]"
MNI,[199706]
MNK,"[49990, 50014, 50015, 50016, 50017, 50434, 50479, 50920, 50952, 50953, 50957, 50959, 50960, 50961, 50962, 50963, 198945, 199367, 199725, 199728, 199734, 200539, 226164, 226252, 226473, 245372, 269807, 308158, 308671, 360408, 360502, 360794, 360795, 360796, 360801]"
SCX,"[245732, 247014]"
PTY,"[223627, 223816, 223822, 223967, 223999]"
LMNR,"[226274, 306798]"
INVE,[202815]
ACOR,"[197798, 224085, 248905, 306618, 308087]"
JMF,[225321]
PTR,"[199757, 226409, 245862]"
SCS,"[224381, 308271]"
PTP,[132944]
DAIO,[225994]
OXGN,"[112330, 181657, 225950, 308417, 308420]"
TIBX,"[29904, 49647, 49653, 49747, 49750, 49775, 49867, 49922, 49938, 49964, 49965, 49966, 50024, 50025, 50215, 50259, 50260, 50261, 50264, 50353, 50382, 50383, 50420, 192289, 202593, 202682, 202683, 202903, 202904, 224317, 225244, 245720, 268807, 269163, 282999, 306613, 306659, 306664, 306845, 306846, 306848, 307509, 307573, 307582, 307585, 307586, 308899, 308900, 309182, 309194, 309200]"
AUXL,"[28807, 198144, 202727, 203030, 223571, 225065, 225661, 225867, 225869, 225902, 249102, 306633, 306640, 306699, 306705, 306706, 306708, 306709, 306799, 307387, 307516]"
PBR,"[73712, 73717, 73869, 73874, 73906, 73919, 73936, 73980, 74050, 74167, 74324, 74838, 74857, 74956, 162333, 223699, 224080, 224142, 224578, 226154, 226166, 226552, 226607, 244369, 275188, 345664]"
JAZZ,"[29460, 30286, 137234, 192177, 192257, 192269, 192283, 192884, 192899, 192913, 193213, 193415, 198557, 223670, 223809, 223818, 309194, 309197, 360176]"
PBY,"[202841, 223972, 246210, 306802, 306806, 308080, 308085, 309333, 309338]"
LVNTA,"[111713, 112038, 112150]"
WHG,[199692]
YHOO,"[1, 1448, 1801, 10862, 10891, 10892, 10899, 10900, 10901, 11560, 11566, 11600, 17682, 18112, 18702, 20908, 20911, 20935, 20994, 20999, 21001, 21946, 21947, 21948, 22022, 22023, 22235, 22236, 22741, 22742, 22763, 27976, 27987, 28026, 28041, 28081, 28092, 28095, 28099, 28106, 28107, 28139, 28140, 28147, 28149, 28218, 28226, 28241, 28242, 28338, 28376, 28894, 28896, 29071, 29177, 29246, 29247, 29261, 29263, 29281, 29297, 29479, 29492, 29528, 30259, 30303, 30314, 30318, 30319, 30531, 30558, 30563, 30565, 30570, 30582, 30775, 30786, 30883, 30909, 31004, 31099, 31582, 31608, 31710, 31715, 31744, 47428, 48022, 48843, 48927, 48928, 49054, 49055, 49315, 49647, 65783, 65818, 65847, 65855, 65920, 66013, 66049, 66124, 66201, 66269, 66311, 66351, 66394, 67350, 67465, 67505, 67521, 67586, 67681, 67830, 67927, 67957, 67995, 68805, 69469, 69815, 70193, 70495, 73741, 73746, 73753, 73755, 73762, 73769, 73782, 73785, 73795, 73806, 73856, 73874, 73882, 73936, 73939, 73949, 73970, 73994, 74004, 74114, 74179, 74204, 74205, 74236, 74243, 74287, 74308, 74317, 74329, 74398, 74723, 74740, 74743, 74744, 74750, 74751, 74753, 74848, 74871, 74887, 74924, 107906, 107946, 107947, 107952, 111213, 111224, 111230, 111658, 115747, 115767, 115784, 115786, 115915, 116775, 130546, 130554, 130561, 130630, 130682, 130696, 130700, 130708, 130758, 130760, 130825, 130834, 130838, 131020, 131030, 131033, 131044, 131127, 131138, 131147, 131155, 131159, 131251, 131263, 131278, 131340, 131511, 131546, 131743, 131779, 131881, 131957, 131961, 131969, 132010, 132101, 132169, 132186, 132199, 132216, 132286, 132290, 132322, 132333, 132338, 132355, 132361, 132395, 132562, 132575, 132577, 132581, 132585, 132590, 132620, 132682, 132703, 132723, 132768, 132802, 132925, 133031, 133205, 133229, 136914, 138255, 155539, 155551, 158021, 162953, 163030, 165635, 165646, 165687, 165723, 165814, 165836, 165898, 165907, 165954, 165958, 165973, 166040, 166075, 166087, 166103, 174829, 174927, 174934, 175196, 175466, 175681, 175767, 175775, 180877, 181445, 184812, 185315, 185339, 188759, 188920, 189238, 189607, 189621, 189622, 189624, 189632, 189985, 189988, 189990, 189991, 189994, 189995, 190293, 190717, 190719, 193067, 195401, 195641, 195838, 197717, 198021, 198029, 198035, 198055, 198173, 198286, 198336, 198492, 198970, 199443, 199868, 200129, 200518, 200545, 200654, 202601, 202609, 202683, 202695, 202708, 202758, 202852, 206523, 207910, 219158, 219350, 223595, 223635, 223686, 223736, 223782, 223842, 223964, 224019, 224689, 224864, 224984, 224991, 225019, 225066, 225092, 225167, 225203, 225239, 225247, 225410, 225422, 225439, 225504, 225527, 225542, 225822, 225889, 226226, 226238, 226382, 226561, 226634, 226646, 234377, 234607, 245308, 245877, 246670, 246886, 247042, 247760, 248787, 248980, 249401, 249438, 249602, 250365, 250428, 250617, 251457, 258354, 258516, 259254, 259384, 259426, 259482, 259585, 259636, 259884, 260213, 260261, 260264, 261131, 263942, 263962, 264150, 264204, 264619, 268999, 269032, 269033, 269219, 269221, 269343, 269727, 269728, 269729, 269730, 269731, 269778, 269804, 270082, 270209, 270221, 270240, 270254, 270265, 270294, 270496, 270498, 270499, 280702, 280793, 280900, 281481, 282725, 284351, 285964, 286169, 298223, 300107, 300293, 300311, 300521, 300916, 301012, 301166, 301622, 301965, 302007, 306584, 306585, 306586, 306609, 306635, 306641, 306661, 306725, 306760, 306783, 306810, 306816, 306817, 306898, 307152, 307200, 307267, 307270, 307483, 307753, 307758, 307842, 307843, 308071, 308074, 308075, 308373, 308566, 308762, 308799, 308804, 308918, 308924, 308967, 309071, 309434, 309459, 309778, 309800, 309924, 310027, 310072, 310073, 310716, 310836, 310851, 317120, 317121, 317122, 324799, 348110, 348123, 348136, 348143, 348147, 348148, 348154, 348164, 348198, 348210, 348212, 348215, 348247, 348248, 348249, 348251, 348256, 348257, 348262, 348266, 348271, 348275, 348277, 348278, 348279, 348298, 348299, 348309, 348327, 348332, 348338, 348367, 348369, 348371, 348373, 348384, 348385, 348395, 348429, 348431, 348432, 348475, 348480, 348513, 348533, 348536, 348539, 348542, 348543, 348550, 348551, 348552, 348553, 348554, 348562, 348563, 348567, 348588, 348589, 348590, 348594, 348605, 348626, 348633, 348634, 348636, 348637, 348640, 348646, 348647, 348654, 348655, 348656, 348674, 348675, 348681, 348685, 348687, 348688, 348689, 348693, 348697, 348699, 348707, 348708, 348709, 348720, 348721, 348723, 348726, 348728, 348729, 348732, 348741, 348745, 348768, 348769, 348770, 348781, 348782, 348783, 348790, 348818, 348825, 348827, 348829, 348833, 348847, 348849, 348862, 348878, 348883, 349121, 349143, 356986, 360282, 360291, 360437, 361095, 361380, 361452, 361453, 361802, 361803, 361804]"
DTSI,[225552]
IBCA,[307115]
AQXP,[245200]
BNNY,"[283, 28206, 28223, 28224, 49738, 67285, 67344, 67405, 155869, 155871, 198431, 198477, 225534, 226608, 245260, 245586, 258485, 297793, 306802, 306806, 306807, 307613, 307618, 317190, 344860, 345032, 345033, 345037, 345038, 345109, 345353, 345569]"
FENG,[226748]
TWOU,"[28659, 308226]"
FNFV,[200606]
MPC,"[1326, 28955, 29563, 198939, 225462, 226004, 245716, 251297, 307698]"
AVT,[226628]
MPO,"[245443, 245453, 245712, 307739]"
AVP,"[50716, 74155, 198125, 198170, 198431, 202841, 225413, 226475, 234464, 269014, 307886, 356980]"
MATX,[275372]
AMPE,"[203030, 306949, 306958, 306961]"
WOOF,[269076]
SUNS,"[224915, 225362]"
WOOD,"[131809, 131810]"
FNFG,[225410]
AVD,"[270019, 308109]"
AVG,[246589]
THST,[224011]
AVB,[224441]
AXTI,[246313]
ACAD,"[23790, 29362, 112266, 223908, 245656]"
EGAS,[307232]
SUI,[308469]
GAME,[245133]
ACAT,[225346]
ACAS,"[74144, 199489, 224758]"
SUP,"[244921, 246488, 246768]"
JBLU,"[1854, 28037, 31270, 46835, 48645, 66074, 66093, 66149, 66169, 66226, 66245, 133350, 190177, 198405, 202683, 225671, 225806, 226641, 275372, 275476, 297341, 306659, 306664]"
PFLT,"[224915, 225362]"
NBY,[306975]
DHT,"[199494, 245973, 246394, 246556, 246878]"
BTUI,[307042]
AVEO,"[23735, 23753, 23755, 224253]"
LPNT,[245883]
TEO,[225357]
NBS,"[225591, 360134, 360135]"
NBR,"[29489, 200681, 202813, 202815, 225595, 226252, 307389, 307390, 307391, 308288]"
TEF,"[198505, 199900, 224483, 225357]"
NCMI,"[307853, 307857]"
TEX,"[202758, 226254, 226462, 306732, 306741]"
SLB,"[164, 168, 1968, 22330, 73755, 73762, 73823, 74305, 74707, 198281, 198697, 200602, 203066, 223854, 223978, 224080, 225158, 226397, 226588, 226607, 245019, 245060, 245827, 246445]"
NBL,"[224258, 224468, 224520, 225075, 225955, 225964, 307500]"
NMIH,[246605]
TER,"[73970, 192216, 309473]"
SUNE,"[879, 29371, 73702, 73785, 73795, 73980, 74382, 74384, 74848, 74881, 74977, 75002, 75029, 75031, 130856, 199707, 199718, 200078, 203178, 244808, 244849, 245379, 245397, 245577, 245889, 246067, 249697, 307484, 309306, 310398, 310888, 310902, 311130, 311131, 360122]"
NBG,"[131316, 181068, 181780, 181782, 199638]"
TEU,"[223855, 225557, 308114, 308126]"
SWHC,"[21477, 22804, 28406, 28426, 28427, 29651, 31195, 165054, 199593, 202970, 224176, 224281, 263951, 275379, 275422, 306895, 306897, 306903, 306905, 307431, 307434, 308473, 308476, 309320]"
ADT,"[111287, 111332, 111548, 190833, 200398, 244966, 245964, 246530, 246547, 270434, 281621, 281622, 281623, 281628, 281807, 281808, 281809, 281810, 308775]"
GMO,[224330]
ADS,"[213, 2221, 29228, 66816, 66848, 66948, 66984, 67001, 136803, 184969, 192276, 192285, 198286, 200611, 299411, 306764, 306765, 309308]"
ADP,"[67946, 67979, 68031, 174702, 175001, 175046, 175163, 175325, 175686, 190040, 200611, 224207, 224754, 226381, 306976, 308119]"
DNB,"[198926, 308740]"
DNN,"[225845, 226230]"
CORI,"[245146, 308182]"
ADX,[225344]
RENN,"[137029, 249909, 308333]"
CORT,[28810]
RENT,[225463]
DNR,"[74830, 224697, 246109]"
MCK,"[28891, 29568, 226716, 245786, 269756, 269766, 269767, 308962, 308963]"
Z,"[713, 864, 1119, 1136, 1139, 1143, 1933, 1936, 2072, 2179, 2189, 21639, 21653, 21695, 21905, 28834, 28843, 28887, 29025, 29032, 29036, 29047, 29085, 29086, 29378, 30087, 30294, 30409, 30510, 30942, 31512, 31546, 31547, 31550, 31554, 31555, 50134, 50135, 74037, 74089, 74142, 74156, 74592, 74784, 111735, 130757, 130773, 130777, 130781, 130783, 130788, 130802, 136139, 190457, 190733, 192414, 198166, 199986, 200008, 200030, 200038, 200099, 200112, 200654, 203308, 245050, 258860, 264762, 281293, 281417, 281418, 281419, 281420, 281422, 281423, 281610, 281928, 299533, 299546, 300077, 300188, 300223, 306845, 307092, 307190, 307191, 307192, 307193, 325254, 325281, 325282, 325292, 348796, 348806, 348807, 359956, 360127, 360242, 360243, 360294, 360305, 360315, 360359, 360382, 360410, 360419, 360424, 360425, 360426, 360427, 360430, 360432, 360433, 360434, 360496, 360628, 360629, 360692, 361383, 361384, 361392, 361463, 361473, 361479, 361482, 361495, 361547, 361830, 361831]"
ADK,[199913]
IT,"[200615, 204956, 205187, 205296, 268962]"
ADI,"[28406, 29829, 29830, 202970, 223568, 224549, 225590, 226611, 307545]"
VIAB,"[111659, 111687, 112061, 112062, 200419, 223829, 224586, 245994, 307892, 309523, 349761]"
XEC,"[197, 199997, 200068, 225484, 225868]"
MHFI,"[22135, 224911, 245305, 245856, 270602, 309375]"
PTIE,[112262]
BRO,"[200262, 224039]"
FFCO,[308085]
VIAS,"[223571, 306633, 306635]"
DJCO,"[28117, 30992, 93855, 93943, 130583, 130586, 131462, 132326, 197818, 197841, 198188, 198388, 198395, 199745, 199797]"
RIGP,"[28954, 29037, 224311, 225659, 226504]"
BRC,"[225137, 225278, 226033, 226612, 246306]"
BSAC,[223676]
TWC,"[11455, 11456, 28956, 30762, 47337, 111171, 111222, 111283, 111299, 111303, 111333, 111354, 111399, 111451, 111456, 111471, 111478, 111598, 111611, 111618, 111648, 111709, 111819, 111836, 111867, 111889, 111891, 111892, 111900, 111903, 111904, 111909, 111910, 111921, 111968, 111969, 111982, 111999, 112000, 112109, 112141, 112149, 112151, 112153, 112178, 112190, 131454, 131457, 131480, 131511, 131539, 131578, 131796, 162345, 162367, 162610, 175524, 175558, 188902, 190051, 190060, 190074, 190283, 190290, 190300, 190439, 190448, 190467, 190563, 190569, 190574, 190576, 190671, 190675, 190679, 190680, 190681, 190682, 190683, 190691, 190693, 198960, 199631, 199732, 200253, 200289, 200493, 200663, 225544, 244828, 245852, 245860, 246685, 263315, 268939, 269277, 269302, 269428, 282581, 283105, 298324, 308643, 308646, 308647, 308653, 308687, 308960, 309442, 313822, 361052, 361609, 369223]"
JFR,[226200]
AAOI,[226524]
KOOL,"[249888, 307975]"
TWI,"[200167, 245023, 245081, 245834, 246179]"
TWO,[225431]
HQL,[224850]
SEB,[223845]
DISH,"[28830, 28845, 30133, 30135, 47802, 70042, 111180, 111817, 132557, 132739, 132746, 133150, 165778, 175524, 188839, 190193, 190553, 190669, 223601, 223655, 226073, 233299, 244814, 244853, 245694, 245819, 245902, 248884, 281877, 281878, 281879, 281880, 307418, 307484, 307628, 308265, 308630, 308643, 360848]"
TWX,"[942, 946, 949, 958, 1191, 1221, 1415, 1470, 1472, 10346, 10467, 10468, 10469, 28798, 28820, 28830, 28833, 28836, 28848, 28852, 28887, 29246, 29251, 29253, 30383, 31703, 65784, 65819, 65846, 66002, 66034, 66110, 66187, 66288, 66326, 66387, 66731, 66854, 66987, 67043, 67075, 67635, 67739, 67835, 67855, 73915, 74089, 74217, 75169, 111659, 111714, 112014, 130731, 130743, 130811, 130829, 130833, 130834, 131067, 131991, 132208, 132810, 132850, 132868, 132883, 135821, 138689, 156226, 156607, 188985, 190051, 198076, 198216, 199283, 199462, 199609, 199628, 199629, 199631, 199648, 199660, 199680, 199727, 199732, 200013, 200120, 200234, 200253, 200289, 200398, 200419, 200430, 200436, 200443, 200458, 200463, 200483, 200497, 200503, 200507, 203187, 224650, 225311, 225707, 226382, 226487, 244857, 246686, 261977, 261986, 261989, 269096, 299216, 300014, 300642, 303322, 303578, 303590, 307078, 307087, 307090, 307091, 307096, 307261, 307262, 307265, 307532, 349761, 349842, 360310, 360349, 360350, 360351]"
RKT,"[200127, 225544, 226057, 284726, 307203]"
VEEV,"[68362, 68429, 68496, 68573, 68645, 198786, 202946, 224763, 245128, 245150, 245313, 245465, 245795, 246345, 306878]"
RST,"[198440, 226074, 226699, 244831, 246284, 307476]"
BDSI,"[1601, 29394, 307330, 308834, 308838, 360512, 361371]"
ALSN,"[226462, 246732, 246747, 307582, 308021]"
WLFC,[245979]
ALSK,"[224719, 308451, 308454]"
LJPC,"[223809, 245146, 307110, 307276, 308429, 308432, 308534, 308538, 360319, 360922, 360926]"
BFAM,[308273]
HOG,"[22116, 22310, 29559, 30498, 67936, 67969, 130888, 133031, 198115, 200205, 224203, 224851, 225221, 225712, 226201, 244899, 245072, 362108]"
SHOR,[246482]
SHOS,"[245137, 245887, 246018]"
ESS,"[224441, 308256, 308257, 309210, 309379]"
CIDM,"[225713, 308327]"
PTN,"[112225, 250705]"
HON,"[916, 2245, 192691, 198009, 200775, 224545, 249527, 309279]"
KOG,"[1522, 1872, 28940, 29288, 74767, 200463, 200597, 251078, 265813, 307286, 307294, 309747]"
MLHR,"[307380, 307390, 308327]"
GOGO,"[28731, 28745, 30153, 30245, 30252, 30416, 74961, 109763, 109800, 109814, 109830, 111189, 192031, 192092, 192108, 192124, 192180, 192208, 192258, 192318, 192440, 192475, 192496, 192497, 192640, 192667, 192757, 192760, 192899, 192904, 192919, 193114, 193146, 193172, 193182, 193190, 193233, 193250, 193257, 193261, 193284, 193289, 202815, 203134, 225728, 245670, 281915, 282074, 297701, 306782, 307734, 307742, 307800, 307925, 307930, 307933, 308454, 308456, 309230, 309236]"
HOT,"[73946, 199493, 200161, 245985, 357522]"
TROX,"[203178, 251158]"
HOS,"[18621, 245026]"
EVTC,"[246272, 246378, 268873]"
ESL,"[270208, 311152]"
TROW,"[131119, 131135, 132026, 132186, 132696, 133086, 225291, 226120, 226639, 245789, 260868]"
ESI,"[49676, 50020, 50022, 50564, 50565, 50566, 51051, 51121, 74307, 190520, 199746, 225163, 245742, 245838, 246834, 247000, 268738, 268804, 269400, 306659]"
SHOO,[225249]
LTC,"[224485, 225115, 226248]"
YGE,"[224004, 225725, 306897, 308354]"
IPXL,"[203218, 307112, 307113]"
